arrived_at,num_prefill_tokens,num_decode_tokens
1073.254171,3598,13
1073.255754,1178,27
1073.262676,572,9
1073.506349,51,8
1073.654292,4181,19
1073.754272,147,12
1076.060794,1749,11
1076.154231,1339,10
1076.754709,574,7
1076.92905,3601,42
1077.158051,2001,13
1077.354281,1336,12
1077.354498,3600,13
1077.362725,5459,79
1077.675708,51,10
1077.760286,1590,24
1079.057172,1337,22
1079.35856,1704,9
1082.158374,1601,59
1082.158411,6143,6
1082.259407,4314,12
1082.55543,199,6
1082.55552,6191,19
1082.555553,56,8
1082.56207,156,13
1082.562211,3602,22
1082.762256,56,9
1083.359233,56,12
1083.460966,851,7
1083.461045,3604,16
1084.158381,6189,16
1084.158523,6542,9
1084.257608,573,6
1084.36034,57,9
1084.461417,1179,31
1085.156624,1349,9
1085.358086,2003,10
1085.557094,157,12
1085.557994,2375,16
1085.5592,1225,29
1085.656993,3866,31
1085.761728,7435,60
1085.762726,851,10
1085.862798,248,16
1085.955651,574,6
1086.05412,1092,19
1086.061388,852,11
1086.265616,250,8
1086.265871,3866,81
1086.357757,229,13
1086.358689,1091,14
1086.359703,1179,22
1086.359799,2339,104
1086.460696,852,9
1086.460719,238,19
1086.462732,1735,49
1086.462797,7436,27
1086.662008,228,14
1086.662123,7436,20
1086.763047,852,10
1086.766493,2006,18
1086.855745,1092,25
1086.860226,1177,16
1086.861886,6192,12
1086.954821,1459,18
1086.96103,852,8
1087.160152,1349,12
1087.160235,3606,220
1087.164041,240,6
1087.254732,3539,20
1087.254756,7289,13
1087.255718,2009,11
1087.255859,3542,9
1087.26131,1417,40
1087.261451,6149,6
1087.262206,851,12
1087.26234,6193,10
1087.354463,1092,15
1087.459642,564,20
1087.559454,7294,6
1087.560769,5459,147
1087.562103,3136,14
1087.563209,3540,6
1087.565911,840,19
1087.657378,238,8
1087.659627,1179,36
1087.660723,1460,17
1087.661447,6193,8
1087.66176,1225,14
1087.754885,1349,12
1087.762388,65,14
1087.854499,7436,24
1087.854593,3139,14
1087.860367,6194,10
1088.060954,1036,18
1088.06143,3607,109
1088.656817,68,6
1088.657799,2715,8
1088.657805,2037,12
1088.754659,846,9
1088.955361,3540,28
1089.160327,7436,41
1089.261511,74,18
1089.657483,2718,11
1089.661062,3540,27
1089.956989,5460,19
1089.957043,2791,24
1090.656967,1815,7
1090.757111,2037,16
1090.857338,74,39
1090.956567,5460,39
1091.155322,69,10
1091.456778,298,61
1091.557636,1349,19
1091.55779,814,34
1091.654386,5899,14
1091.854417,1032,48
1091.854613,2484,12
1092.154795,70,9
1092.355588,7435,41
1092.455831,2720,7
1092.470667,75,17
1092.554411,84,49
1092.663768,1819,10
1093.154176,1038,35
1093.157474,2037,12
1093.300037,246,9
1093.369073,76,35
1093.454733,84,19
1093.898738,5462,19
1094.25621,244,10
1094.257189,1711,9
1094.257196,2721,10
1094.257224,1605,9
1094.35436,7436,28
1094.354468,7302,22
1094.362592,7436,10
1094.454276,7433,13
1094.47244,88,20
1094.557782,68,13
1094.563109,77,14
1094.754224,1036,9
1095.058041,89,8
1095.161932,825,31
1095.256803,7436,12
1095.355629,7436,17
1095.657199,90,14
1096.29722,3081,74
1096.55607,2610,82
1096.560489,1383,14
1096.657119,7436,22
1096.85822,1037,15
1096.858295,3862,6
1096.860094,2227,12
1096.954225,829,7
1097.232998,90,6
1097.497802,76,46
1097.577197,1717,28
1097.756467,5457,103
1097.757905,1911,15
1097.854443,249,16
1097.856681,2039,13
1097.856759,1207,14
1097.856887,71,11
1097.95663,89,6
1098.054278,829,8
1098.156154,1038,19
1098.168353,3569,6
1098.254214,90,8
1098.256229,78,9
1098.599789,885,25
1098.654267,5462,46
1098.662597,3193,21
1098.670171,351,148
1099.281303,7437,34
1099.282308,5461,9
1099.380277,305,10
1099.40533,89,14
1099.573362,76,26
1099.658768,3193,6
1099.856557,1465,22
1099.95767,1037,7
1099.957758,2086,9
1099.957771,6284,37
1100.154149,1909,10
1100.182288,1741,9
1100.255106,88,20
1100.255149,1211,10
1100.255595,1465,10
1100.265286,886,70
1100.354335,5756,15
1100.355658,1582,25
1100.454505,306,8
1100.79428,3593,7
1100.95613,1211,10
1101.057196,1910,10
1101.390075,1382,7
1101.682576,1745,16
1101.755742,5461,43
1101.854305,308,9
1101.854383,68,8
1102.260184,5898,10
1102.35705,1383,11
1102.470596,1474,21
1102.489414,81,13
1102.654309,2622,6
1102.677406,7434,14
1102.882636,1911,9
1102.957976,81,9
1103.058246,68,7
1103.383949,7437,34
1103.554176,2478,6
1103.554309,1585,17
1103.555697,3653,17
1103.563304,7434,11
1103.573082,1338,8
1103.693263,1385,13
1103.968828,3614,8
1104.216853,3195,89
1104.324257,1338,8
1104.377506,7434,12
1105.179372,84,10
1105.29664,6287,37
1105.354122,219,66
1105.354154,3615,8
1105.455147,3195,45
1105.600759,282,8
1105.623302,2065,108
1105.654209,1601,59
1106.054168,220,27
1106.184563,241,10
1106.254228,1592,12
1106.356087,543,6
1106.37367,221,14
1106.563893,1052,14
1106.605905,309,10
1106.783293,7436,35
1106.954229,220,15
1107.254555,3196,11
1107.256425,4437,7
1107.279135,86,13
1107.676036,63,9
1107.897852,310,7
1108.05928,5461,109
1108.154693,283,28
1108.254927,63,6
1108.269698,3197,8
1108.454428,370,23
1108.486059,220,46
1109.287394,2471,13
1109.754266,241,17
1109.758325,1774,7
1109.781572,3198,13
1109.854189,65,11
1109.956348,372,17
1110.054317,310,15
1110.063367,1621,32
1110.156166,1117,11
1110.156272,50,10
1110.255302,3198,10
1110.554222,7418,94
1110.556326,1726,8
1110.795495,50,10
1111.054446,7436,24
1111.158444,1039,7
1111.416586,1774,10
1111.49562,380,21
1111.506147,7434,8
1111.788366,311,10
1112.060048,7435,39
1112.060521,1727,23
1112.155168,1117,33
1112.155339,1040,6
1112.19771,62,21
1112.357136,227,53
1113.021005,6,12
1113.609073,7421,7
1113.658532,50,10
1113.65858,7,18
1113.777405,3200,7
1113.968077,1045,14
1114.160247,65,17
1114.256012,395,25
1114.354212,1617,632
1114.471569,7434,22
1114.493381,10,8
1114.713463,133,9
1115.583568,10,8
1115.718358,1623,25
1116.007592,1040,11
1128.179234,1346,48
1128.282464,44,14
1128.375832,1644,21
1128.377086,785,17
1128.379026,1524,6
1128.383228,2592,26
1128.384187,241,17
1128.388538,3319,69
1128.477113,3121,7
1128.478229,93,17
1128.481359,2691,14
1128.485925,59,7
1128.576719,1073,6
1129.075077,3543,8
1129.375649,786,7
1129.475255,538,9
1129.574901,96,6
1130.480903,1645,19
1130.481783,6541,14
1130.580723,539,11
1130.580963,2056,10
1130.583236,786,14
1130.583248,4397,6
1130.583278,573,33
1133.981713,3052,7
1134.981677,3181,10
1135.079565,1166,6
1135.081378,6542,15
1135.285967,108,11
1135.374506,835,301
1135.378192,1453,73
1135.380579,1704,84
1135.380658,1648,13
1135.38821,45,13
1135.473559,251,17
1135.473663,6542,11
1135.479134,1680,31
1135.579431,1411,8
1135.580779,100,32
1135.585372,1897,13
1135.58564,701,7
1135.675746,3075,8
1135.677973,1707,8
1135.678175,108,9
1135.679634,55,7
1135.680354,4504,192
1135.682012,1682,6
1135.776988,251,25
1135.880318,1084,9
1135.881165,2377,6
1135.983621,3324,9
1135.983751,5866,13
1136.079133,735,21
1136.387484,702,27
1136.542173,695,6
1136.542185,1323,10
1136.543025,93,9
1136.581524,3009,7
1136.587446,548,19
1136.638267,2039,9
1136.686107,1806,12
1136.734554,696,6
1136.735608,555,15
1136.743119,7436,11
1136.744159,2775,15
1136.782352,175,13
1136.883797,1060,9
1136.943359,2412,12
1136.944503,880,12
1137.040207,2039,18
1137.040302,340,19
1137.04121,4747,11
1137.082278,2772,14
1137.136733,2524,37
1137.137737,2484,6
1137.137817,77,14
1137.137959,1343,6
1137.283078,57,9
1137.383381,281,7
1137.385501,176,13
1137.487776,2096,8
1137.53466,2039,8
1137.5347,3051,20
1137.544444,2957,36
1137.58497,281,7
1137.784897,3009,15
1137.787089,1807,13
1137.985097,41,14
1138.081846,3318,7
1138.183789,193,17
1138.188812,176,97
1138.280039,1205,40
1138.384027,44,12
1138.387956,59,6
1138.388771,1210,7
1138.578834,332,262
1138.589244,1529,19
1138.637439,695,8
1138.640639,7436,130
1138.64519,85,76
1138.783221,7437,21
1138.783972,196,12
1138.785836,2704,22
1138.786993,739,18
1138.881451,1901,14
1138.88167,3004,8
1139.180775,770,28
1139.19389,7436,14
1139.54079,1344,13
1139.641035,1512,16
1139.641107,78,11
1139.641164,99,12
1139.643529,1323,10
1139.643615,488,9
1139.739649,491,12
1139.779086,1414,7
1139.782864,1903,20
1139.841413,4748,65
1139.883745,397,73
1139.883826,48,18
1139.885669,774,13
1139.978716,2097,8
1139.981337,1622,18
1139.983533,913,20
1140.636872,3585,24
1140.637053,963,7
1140.638035,959,26
1140.645028,2848,9
1140.939332,7436,115
1141.03667,2067,9
1141.136559,2960,31
1141.237358,495,11
1141.2375,2117,8
1141.241303,1370,17
1141.341173,3640,9
1141.34124,2485,95
1141.439225,2048,135
1141.439373,2116,8
1141.440178,2047,99
1141.443931,555,15
1141.636777,754,9
1141.637956,493,67
1141.74021,4942,10
1141.740299,1058,155
1141.742134,884,27
1141.744185,85,11
1141.744364,2116,14
1141.835107,1323,16
1141.8411,2486,15
1141.934987,2850,9
1141.937776,7436,145
1145.641412,963,23
1145.642982,1324,21
1145.643115,493,67
1145.643226,993,8
1145.740575,966,23
1175.454241,62,14
1175.456131,901,7
1175.558351,3544,14
1175.697303,76,9
1175.756214,589,36
1176.073308,778,38
1176.160874,904,7
1176.175516,1664,10
1176.254425,2503,12
1176.354235,7436,12
1176.354455,960,9
1176.361628,76,16
1176.37348,6159,12
1176.377569,1632,12
1176.454478,1042,10
1176.473277,904,16
1176.57457,500,40
1176.669557,308,8
1176.699238,331,13
1176.760198,334,61
1176.956169,348,12
1176.962218,1544,7
1176.962242,1155,14
1176.997797,956,175
1177.057023,3495,10
1177.057876,3543,13
1177.157089,591,51
1177.173364,92,14
1177.354271,81,32
1177.360156,2090,54
1177.36099,1860,9
1177.568846,2400,6
1177.655138,2806,6
1177.700051,843,36
1177.814032,1663,72
1177.841739,2800,6
1177.876504,1745,9
1177.87652,2527,15
1178.173345,1161,8
1178.274045,1633,27
1178.440167,2805,7
1178.554311,2071,8
1178.72388,1746,23
1178.77325,1633,13
1178.780148,336,11
1178.961378,3360,130
1178.962432,7427,13
1179.254313,1036,18
1179.35443,68,10
1179.356923,2072,7
1179.554264,1203,15
1179.682186,2072,14
1179.817414,2733,14
1179.885117,1864,7
1180.061167,3414,52
1180.06119,81,24
1180.154206,1793,13
1180.154409,596,33
1180.310564,7429,15
1180.384252,2131,18
1180.610261,1043,7
1180.85422,7436,9
1180.855131,2407,13
1180.95427,1021,16
1181.786773,4648,10
1181.879658,2810,32
1181.881437,190,13
1181.899621,2762,9
1182.060386,1039,11
1182.07906,1146,6
1182.081829,442,10
1182.154413,601,26
1182.263812,910,61
1182.279177,169,9
1182.293493,3910,19
1182.480112,4317,10
1182.525077,1210,18
1182.57988,6743,15
1182.607914,1142,22
1182.679398,7436,6
1182.688517,1260,8
1182.69961,912,8
1182.780677,5844,12
1182.780744,448,12
1182.78089,592,6
1182.780918,1691,7
1182.854345,88,20
1182.879938,175,132
1182.985618,1699,17
1182.985877,4244,55
1183.054223,1943,7
1183.061544,2093,62
1183.106668,1142,22
1183.484669,190,100
1183.554301,6320,20
1183.555763,380,16
1183.584556,1635,34
1183.65848,3910,19
1183.873277,2808,121
1183.87961,1254,13
1183.95419,2764,11
1183.979586,1261,7
1183.983896,536,8
1184.033419,3409,72
1184.054189,6646,30
1184.058476,914,7
1184.180581,4675,6
1184.268562,2410,10
1184.269693,93,33
1184.27908,7436,21
1184.354233,2734,14
1184.375477,914,7
1184.392947,1143,22
1184.454324,2501,15
1184.518164,2141,7
1184.518293,4625,9
1184.884072,2141,8
1184.884317,592,6
1184.979484,745,21
1184.986656,4675,7
1185.081742,1261,11
1185.081903,805,25
1185.179031,6040,14
1185.281909,190,46
1185.281916,1255,7
1185.283228,439,11
1185.393645,819,11
1185.479659,1765,13
1185.595163,276,16
1185.78069,1145,37
1185.986445,191,57
1186.079743,4244,124
1186.179353,1765,16
1186.296076,23,15
1186.583911,222,11
1186.600631,1262,7
1186.602811,591,6
1186.680644,821,6
1186.717016,7436,9
1186.779522,1636,39
1186.879777,191,20
1187.185454,5921,28
1187.185535,4624,6
1187.185775,4023,14
1187.27914,4319,13
1187.28219,4141,26
1187.645831,4677,7
1187.779055,2699,12
1187.879142,1586,6
1187.891541,836,7
1187.897159,191,31
1188.183547,753,8
1188.327194,4141,6
1188.327668,4026,19
1188.379146,2229,8
1188.48113,6041,14
1188.48336,391,52
1188.494147,23,30
1188.684065,819,7
1188.779946,7435,26
1188.782073,1261,11
1188.884196,1460,33
1188.891223,4678,6
1188.986259,1761,43
1189.079794,4026,8
1189.08047,192,55
1189.080723,383,7
1189.180353,820,6
1189.283132,5636,13
1189.283506,847,15
1189.431249,4320,7
1189.4988,834,7
1189.520361,1636,15
1189.700016,4677,8
1189.700023,71,9
1189.891806,4028,7
1189.979318,593,6
1190.080815,4572,16
1190.08481,446,7
1190.1856,880,47
1190.210746,4428,31
1190.279659,1460,16
1190.288321,627,13
1190.304297,4319,8
1190.314982,2704,22
1190.379891,288,8
1190.379979,1262,10
1190.4795,6040,28
1190.484067,592,9
1190.680225,2415,666
1190.784322,835,6
1190.879791,71,7
1190.980169,44,10
1190.988967,3295,6
1191.083735,4320,7
1191.181623,627,17
1191.379229,447,12
1191.580021,4628,59
1191.591069,72,11
1191.683292,1462,7
1191.781154,290,7
1191.880016,1766,52
1191.980086,4247,25
1192.080916,293,12
1192.081339,4679,10
1192.183214,885,28
1192.302717,743,7
1192.390767,44,7
1192.479958,1635,7
1192.479981,2714,9
1192.480115,4679,13
1192.48598,869,7
1192.620388,5847,7
1192.788355,169,8
1193.085414,5881,15
1193.180025,177,8
1193.364213,1623,16
1193.381882,4034,13
1193.415058,751,7
1193.733471,5847,9
1193.792248,45,11
1193.879011,67,13
1193.979173,1463,52
1194.079301,821,13
1194.108318,72,13
1194.108324,291,22
1194.108332,4320,31
1194.20349,4679,9
1194.279977,2016,13
1194.280098,7437,28
1194.385698,593,6
1194.481848,1638,26
1194.57993,821,9
1194.679605,4680,9
1194.782287,293,11
1195.084894,4036,13
1195.279341,155,11
1195.379655,234,94
1195.606297,114,106
1195.713276,228,10
1195.725323,170,9
1195.779478,941,7
1195.880114,494,9
1195.881783,4683,10
1196.186835,1879,12
1196.186908,143,56
1196.279724,629,17
1196.293321,228,6
1196.293349,940,8
1196.379691,4682,7
1196.415824,2016,18
1196.641342,4251,93
1196.779292,754,22
1196.779426,822,14
1196.790457,447,9
1196.885161,1771,235
1197.147982,4572,13
1197.314394,4681,12
1197.391338,887,47
1197.47987,195,13
1197.483158,719,86
1197.614583,1644,9
1197.709862,609,87
1197.905297,2468,30
1197.998367,4574,10
1198.083195,195,47
1198.091854,1363,12
1198.181141,4680,11
1198.280305,82,15
1198.479553,195,25
1198.4991,2854,7
1198.503182,5578,27
1198.572394,292,18
1198.679513,634,12
1198.802563,2085,10
1198.905282,2056,6
1199.003525,2915,31
1199.004422,2354,9
1199.006557,7436,8
1199.008548,6072,74
1199.10026,2388,12
1199.100403,1095,11
1199.101263,2056,24
1204.50233,940,6
1204.899296,457,14
1204.900371,751,9
1204.903267,2554,27
1205.003794,907,16
1205.008819,6077,39
1205.008911,7435,10
1205.100125,370,27
1205.197793,965,11
1205.299835,4992,14
1205.300761,4992,15
1205.399363,909,8
1205.507545,210,16
1205.507651,686,11
1205.598591,59,23
1205.599458,2018,11
1205.602772,871,13
1205.60281,2461,15
1205.602883,2570,18
1205.602889,1912,7
1205.704293,59,52
1205.70957,116,103
1205.997445,87,6
1206.001531,1912,14
1206.001604,2558,11
1206.00296,6077,37
1206.005098,2570,12
1206.09793,859,16
1206.201309,908,25
1206.203298,325,12
1206.207613,908,21
1206.302117,1907,16
1207.40305,907,16
1207.506288,6078,26
1207.509382,59,18
1208.402418,909,18
1208.409649,1897,16
1208.69827,857,6
1208.802119,4995,44
1208.803522,62,103
1209.407592,2235,8
1209.504692,4332,9
1209.602646,7429,23
1209.609253,2177,11
1210.408738,6362,43
1210.408819,172,14
1210.497863,545,29
1210.497994,909,7
1210.50222,1897,13
1210.502389,3767,224
1210.50482,6077,6
1210.504858,541,41
1210.597945,1690,28
1210.601313,7427,20
1210.60851,681,12
1210.60951,402,51
1210.698069,2468,10
1210.702467,691,10
1210.703593,1820,9
1210.7037,957,43
1210.704865,6078,31
1210.798141,1690,15
1210.807226,545,20
1210.808073,1544,27
1210.809109,7435,13
1210.901113,68,14
1210.901152,1542,16
1210.904189,2271,12
1210.904914,1248,69
1210.905148,545,20
1211.003583,688,12
1211.004503,6078,27
1211.005533,32,9
1211.008476,1540,8
1211.101773,1839,43
1211.104408,1205,6
1211.105154,310,16
1211.105228,1917,7
1211.202871,908,32
1211.705112,1694,18
1211.800648,99,7
1211.80509,1855,13
1211.80613,7435,11
1211.807255,1456,8
1211.809077,32,9
1212.001251,6364,53
1212.007466,2178,10
1212.00841,680,13
1212.008596,2469,13
1212.009653,2768,11
1212.097577,4338,142
1212.097651,548,21
1212.301203,7315,15
1212.302439,3833,37
1212.303286,2876,9
1212.303504,550,29
1212.305397,748,22
1212.307756,2271,31
1212.309534,7421,15
1212.398618,2180,13
1212.601567,7315,28
1212.898733,552,12
1212.998388,1921,41
1213.998516,2273,11
1214.101746,802,18
1214.299548,555,22
1214.5055,4338,310
1214.698635,801,9
1214.900241,3872,24
1215.501096,1801,19
1215.698298,7437,6
1215.699786,2622,32
1215.801728,3835,186
1215.898925,1695,22
1215.900565,5292,9
1215.99748,803,16
1281.499889,839,91
1281.69845,812,8
1281.798456,1601,9
1281.971411,1595,9
1282.001748,46,14
1282.002733,2165,7
1282.100132,864,15
1282.229107,421,18
1282.342576,7429,7
1282.500513,1828,73
1282.501193,1601,12
1282.602095,74,67
1282.602102,2260,9
1282.603648,2188,38
1282.798755,1000,13
1282.95961,1618,129
1283.09825,812,16
1283.098339,2260,13
1283.138081,2814,69
1283.217965,192,28
1283.598022,1637,27
1283.698703,2816,8
1283.998007,2260,17
1284.19852,1863,6
1284.301844,1370,9
1284.500238,7436,6
1284.69817,1002,67
1284.759563,423,23
1284.797966,1371,9
1285.001002,2260,17
1285.001067,1984,16
1285.09856,2168,17
1285.199394,540,14
1285.20165,1594,10
1285.228144,7412,11
1285.298717,2898,12
1285.498157,1984,16
1285.598518,1865,20
1285.701145,5981,11
1285.701178,7436,13
1285.799846,1637,142
1285.823698,2784,55
1286.123036,5721,29
1286.29869,1372,8
1286.398579,84,180
1286.399569,543,12
1286.502896,1531,10
1286.603545,2168,8
1286.698855,1373,9
1286.900775,1867,21
1287.00004,1598,94
1287.100727,1024,9
1287.198269,7412,50
1287.298244,1373,7
1287.403394,6426,14
1287.600921,1306,8
1287.901067,2782,13
1288.099874,698,18
1288.198571,1599,37
1288.201525,2623,36
1288.406634,970,10
1288.501734,1547,9
1288.599378,2234,69
1289.358223,5981,12
1289.418784,1547,9
1289.500551,1373,7
1289.500586,7436,19
1289.503121,2236,17
1289.600496,2172,14
1289.733046,416,9
1289.759088,2147,8
1289.883329,2657,12
1290.497949,675,47
1290.798459,2148,14
1290.905954,7435,31
1291.015481,548,13
1291.134698,1306,10
1291.155615,6164,12
1331.250537,22,7
1331.270599,301,13
1331.51334,2160,14
1331.519783,144,12
1331.598979,1175,175
1332.122281,3337,14
1332.468593,22,17
1332.585028,2575,19
1332.746552,1070,15
1332.74681,1911,14
1332.774028,558,29
1332.955191,1611,9
1333.423554,965,21
1333.759653,303,10
1333.898833,448,9
1333.945662,7436,6
1333.948284,2578,9
1333.992698,149,9
1334.448096,224,22
1336.851593,1619,14
1336.852793,24,8
1337.057716,450,6
1337.146661,2171,33
1337.248243,152,17
1337.248484,1128,11
1337.347635,1891,6
1337.354633,1129,15
1337.446097,3964,20
1337.446891,7394,79
1337.447017,1632,7
1337.851947,575,7
1337.853494,2031,55
1337.853574,2184,8
1337.854473,416,75
1337.95229,1915,12
1338.054549,7436,9
1338.146086,7394,22
1338.152309,1130,12
1338.246043,2533,6
1338.254383,1896,55
1338.446356,1471,15
1338.453202,2985,7
1338.453341,188,9
1338.546469,3106,60
1338.550067,1105,8
1338.748119,1912,12
1338.748955,1111,10
1338.748978,1912,26
1339.148098,189,9
1339.148145,173,12
1339.149565,2519,8
1339.745769,2979,25
1340.045812,1105,8
1340.048492,191,7
1340.048813,7390,72
1340.147654,174,12
1340.446482,1105,7
1340.748356,708,51
1340.748484,1866,18
1340.752453,7436,7
1340.753531,175,9
1340.848076,7435,9
1340.950616,1105,11
1340.951441,658,16
1341.527569,51,13
1341.64566,2977,53
1341.789346,7435,8
1342.585909,4270,6
1342.665656,1106,11
1342.745716,7436,9
1342.765038,7390,46
1342.76544,2193,15
1343.246439,244,24
1343.376409,51,7
1343.445547,7436,12
1343.445628,1191,27
1343.647732,7390,41
1343.745524,969,9
1343.745573,116,7
1343.845867,2195,9
1344.04557,53,6
1344.049857,243,23
1344.14776,96,9
1344.447489,1908,58
1344.448941,147,8
1344.64833,7436,12
1344.650615,579,22
1344.747225,97,10
1345.20988,147,16
1345.287032,2311,17
1345.648883,7435,12
1345.745678,1196,26
1346.247155,1053,13
1346.247193,7435,11
1346.357513,727,12
1346.561891,57,14
1346.564555,579,11
1346.745594,188,9
1347.045919,4113,6
1347.047985,471,31
1347.376644,7436,11
1347.645728,3415,6
1347.645741,578,6
1347.745632,560,26
1347.945576,4329,15
1348.06132,2204,17
1348.082491,4113,25
1348.146715,1399,29
1348.245625,1508,151
1348.245652,577,7
1348.249924,1135,12
1348.448337,2356,12
1348.873113,349,7
1349.081366,575,7
1349.245683,2206,13
1349.347175,2356,6
1349.347216,3413,7
1349.349518,1913,94
1349.373967,994,21
1349.465584,1105,11
1349.745678,7436,9
1349.850615,7436,8
1349.94556,349,34
1350.045712,4114,21
1350.047098,2356,11
1350.213447,3818,12
1350.388492,4115,6
1350.660952,350,9
1351.120246,4116,20
1351.175049,7436,7
1351.549613,2530,8
1351.651341,1918,58
1351.970454,638,12
1352.145548,352,31
1352.391058,456,72
1352.402772,581,153
1352.472401,2215,27
1352.486918,22,10
1352.545551,1484,6
1353.308562,1484,6
1353.345586,2224,9
1353.446492,2530,35
1353.94563,7436,9
1353.988712,7435,12
1353.998591,2115,15
1354.166137,1169,297
1354.519543,2224,21
1354.613817,2128,15
1354.650212,7436,9
1354.650506,352,29
1354.745848,7436,8
1355.194312,2129,49
1355.345651,1351,22
1355.389208,1469,16
1355.445736,2226,19
1363.063118,1444,18
1363.160642,240,9
1363.36243,651,10
1363.362558,3251,10
1363.362696,2766,8
1363.462539,1775,6
1363.463723,7412,68
1363.55709,125,6
1363.557995,2731,12
1363.657998,3324,15
1363.662089,3600,7
1363.85513,4256,21
1363.855346,1061,30
1363.858274,1680,73
1363.859249,1447,17
1363.861328,125,6
1363.954355,1137,20
1365.156602,126,19
1365.157565,1683,11
1365.259092,2765,9
1365.259647,2764,10
1365.259721,430,9
1365.357816,2454,13
1365.361031,3651,14
1365.364757,81,12
1365.36692,1685,9
1365.45654,3115,10
1365.459665,1684,10
1365.46056,1234,10
1365.554865,982,9
1365.555063,431,9
1368.155071,3035,18
1368.257933,1234,10
1368.258934,3113,12
1368.360381,155,6
1368.458192,3600,9
1368.460946,1139,16
1368.558024,1235,7
1368.661018,1235,9
1369.063863,155,13
1369.158195,7411,58
1369.158968,1638,6
1369.25602,3600,9
1369.363352,1639,6
1369.367088,3600,16
1369.559909,1075,7
1370.061369,1074,6
1370.062097,431,8
1370.062289,2431,76
1370.066528,1753,88
1370.157226,7436,13
1370.157286,430,9
1370.160391,3041,16
1370.259375,1667,9
1372.157906,431,8
1372.256905,7436,12
1372.357423,126,26
1372.36058,7416,67
1372.361398,1075,6
1372.362449,166,22
1372.455003,85,19
1372.458523,7406,10
1372.459489,7423,67
1372.459585,2448,940
1372.462491,2436,28
1372.55447,127,12
1372.555504,166,9
1373.065248,1122,12
1373.065429,1638,6
1373.066396,2389,21
1373.158427,129,22
1373.256678,167,17
1373.257814,7415,64
1373.258892,3360,584
1373.26129,7413,79
1373.261435,112,29
1373.354171,1139,13
1373.354433,52,19
1373.354478,1642,6
1373.358384,1208,9
1373.362141,128,10
1373.46012,7436,11
1373.461058,7396,18
1373.558787,123,20
1373.560704,87,8
1373.658708,7416,37
1373.659905,51,13
1373.662787,1797,43
1373.754837,89,9
1373.760387,3469,18
1373.76162,999,11
1373.761806,6114,9
1373.857537,2529,13
1373.86232,225,12
1373.866362,225,16
1373.962211,256,39
1374.055223,1671,130
1374.059833,7375,11
1374.157418,1208,22
1374.258791,742,24
1374.259749,1124,19
1374.26187,1001,11
1374.263816,948,13
1374.266633,2985,12
1374.357392,91,11
1374.362763,2436,15
1374.462681,629,9
1374.561581,1797,72
1374.656053,1526,31
1374.658762,2042,32
1374.658879,289,11
1374.659019,1124,14
1374.756814,950,18
1374.761688,1234,13
1374.954335,628,27
1374.95687,1671,41
1375.154674,1260,8
1375.555438,62,44
1375.954287,1126,19
1376.054387,2551,7
1376.054403,2045,10
1376.257697,950,15
1376.454182,7239,10
1376.454396,1838,11
1376.45882,226,9
1376.458883,1666,35
1376.459032,65,11
1376.754265,1338,22
1376.754271,2813,24
1377.357643,630,13
1377.360984,1909,7
1377.556487,7436,76
1377.655231,5011,16
1377.954438,4464,19
1378.159491,1694,8
1378.454378,1124,12
1378.454498,631,14
1378.554197,3177,11
1378.656336,950,11
1378.754749,226,9
1378.855604,1804,17
1378.955882,70,40
1379.057069,3486,18
1379.154468,5722,6
1379.158734,754,24
1379.159011,1693,18
1379.162401,5009,23
1379.255552,2815,40
1379.754424,5722,6
1379.954605,1703,8
1379.956781,905,19
1380.054238,3181,25
1380.0581,1914,12
1380.254414,631,18
1380.756461,1914,14
1380.854248,1693,55
1381.057732,1226,127
1381.157466,2464,13
1381.45426,1118,12
1381.457574,2837,14
1381.755617,1914,14
1381.759103,632,9
1382.054253,1693,22
1382.054385,76,76
1382.157793,1382,11
1382.255335,763,63
1382.461271,632,12
1382.582937,1118,15
1382.994836,1924,15
1383.455758,7436,6
1383.500618,3474,34
1383.502253,2207,9
1383.555047,1694,31
1383.559939,1913,12
1383.970223,1914,11
1384.054295,1117,8
1384.155734,630,7
1384.557213,1780,18
1384.599771,1694,30
1384.620008,6376,7
1384.631217,2465,12
1384.70565,1915,10
1384.7551,3050,9
1384.856613,1117,15
1385.054283,2420,13
1385.111109,632,12
1385.358389,90,131
1385.561937,2207,8
1385.577189,3050,9
1385.659371,6376,15
1385.758542,1819,9
1385.854381,1914,8
1385.856044,2420,13
1399.18393,7421,6
1399.189154,2951,9
1399.278855,522,8
1399.284404,2330,8
1399.380322,1785,10
1399.386224,7436,66
1399.387223,176,9
1399.580054,329,79
1399.58152,243,9
1399.686113,173,8
1400.98476,3022,7
1401.18385,3937,11
1401.278601,2950,9
1401.286025,1888,7
1401.286861,7435,10
1401.387257,680,7
1401.488405,2040,73
1401.581014,7436,9
1401.679835,331,12
1401.679935,7436,7
1401.680846,128,12
1401.681893,539,54
1401.98634,5754,6
1402.081428,304,18
1402.081551,1479,53
1402.180484,1626,49
1402.184601,1785,8
1402.184625,6121,14
1402.280569,2403,12
1402.380232,331,7
1402.484636,4112,7
1402.681466,248,9
1404.082742,7412,8
1404.082838,260,18
1404.08539,349,253
1404.189087,485,19
1406.245681,343,8
1406.345655,345,7
1406.545538,146,19
1406.551568,759,11
1406.746846,3744,21
1406.859072,343,8
1406.946743,161,6
