arrived_at,num_prefill_tokens,num_decode_tokens
1915.729084,4100,89
1915.98329,1055,420
1916.168197,372,69
1916.431012,2318,101
1916.560218,2113,93
1916.788168,398,187
1917.003545,402,91
1917.170058,1131,533
1917.203622,1140,78
1917.29802,424,86
1917.413617,2075,80
1917.557882,402,105
1917.566404,4143,40
1917.840711,1017,539
1917.903972,395,97
1918.081931,2343,95
1918.124907,194,161
1918.241924,4086,79
1918.343679,2240,75
1918.400427,455,87
1918.492852,2047,153
1918.639573,4083,45
1918.683266,409,138
1918.692766,4088,110
1918.945008,761,87
1919.046155,4088,82
1919.046471,374,69
1919.31246,1300,405
1919.578489,1043,642
1919.603856,430,100
1919.897468,1042,396
1919.94232,392,77
1920.042049,4087,103
1920.044615,385,88
1920.189371,410,100
1920.56985,1044,413
1920.758733,1464,82
1920.837077,385,73
1920.852944,1093,517
1921.039993,181,255
1921.151191,2000,63
1921.445176,2145,71
1921.475555,4095,54
1921.501865,1403,29
1921.514195,4088,42
1921.532742,408,84
1921.639997,428,142
1922.217258,4084,65
1922.239179,397,105
1922.325819,1032,456
1922.702372,370,84
1923.070244,410,91
1923.612112,1020,394
1924.031152,386,70
1924.137149,4083,41
1924.243345,376,81
1924.376227,372,95
1924.586377,2010,95
1924.623524,393,60
1924.628589,387,87
1924.69396,4088,53
1924.830219,399,110
1924.865483,381,66
1924.999443,388,67
1925.033361,1321,144
1925.098854,2383,28
1925.168391,306,18
1925.603619,447,111
1925.638703,1313,186
1925.770021,398,87
1925.780855,393,94
1925.88536,400,95
1925.94695,1113,89
1926.076865,1025,91
1926.221629,181,168
1926.418545,1122,589
1926.693371,380,84
1926.809788,20,168
1926.900947,389,102
1926.900954,1037,414
1927.200667,395,88
1927.237435,395,76
1927.496608,376,98
1927.840117,387,78
1928.384967,4120,50
1928.427009,419,156
1928.504445,398,92
1928.597696,4078,42
1928.846721,395,117
1928.963614,387,68
1929.092816,4074,50
1929.242417,1016,413
1929.280275,1057,428
1929.395035,459,274
1929.425046,410,83
1929.925504,424,91
1929.941514,2544,32
1930.002223,389,76
1930.26758,396,90
1930.318236,4093,75
1930.959439,408,89
1930.967272,398,104
1930.993009,1874,64
1931.10867,4157,466
1931.166484,393,95
1931.174253,1055,415
1931.338169,393,89
1931.339318,417,81
1931.525935,392,80
1931.541944,1314,212
1931.640061,408,101
1931.688065,4076,57
1931.85683,1009,94
1931.868082,4078,182
1931.902772,1028,392
1931.903947,4092,53
1931.909025,4122,64
1931.934499,409,92
1932.356005,375,69
1932.489494,1604,96
1932.780872,1554,80
1932.785057,440,112
1932.802335,2671,45
1932.824175,1381,373
1933.221122,395,95
1933.324266,2054,106
1933.621001,1012,429
1933.749101,4077,40
1934.170992,1099,375
1934.225202,4075,70
1934.504145,4081,36
1934.523789,426,92
1934.55641,385,96
1935.212453,1785,58
1935.337128,985,397
1935.389314,988,63
1935.465753,1005,394
1935.600654,4089,35
1935.642298,2450,79
1935.665881,1075,403
1935.666519,1036,397
1935.847797,401,107
1935.93883,1024,406
1936.311496,374,92
1936.363949,387,80
1936.50283,378,53
1936.557111,410,110
1936.692297,380,72
1936.759861,4093,71
1936.79921,4079,38
1936.812991,1519,93
1936.813214,392,99
1937.105512,4089,68
1937.266046,396,80
1937.284234,4092,40
1937.307771,4076,42
1937.470433,181,226
1937.470579,4134,55
1937.520805,391,108
1937.606167,2592,168
1937.607942,408,114
1937.75438,374,72
1937.755539,647,54
1937.931709,381,61
1938.06067,1025,396
1938.062308,379,58
1938.304354,4087,102
1938.564844,405,90
1938.607551,403,54
1938.686597,4077,48
1938.724479,399,107
1938.858673,367,62
1938.985799,390,89
1939.044979,400,94
1939.259833,394,93
1939.282015,1422,88
1939.444405,1720,85
1939.517681,4106,66
1939.615148,1012,396
1939.823055,181,112
1939.946995,1359,115
1939.991862,4086,47
1940.050909,1320,107
1940.197896,4095,33
1940.400707,1111,406
1940.518943,1075,413
1940.587303,400,101
1940.709072,393,94
1940.753561,416,93
1940.881874,2584,142
1941.085173,2283,81
1941.150632,395,124
1941.221531,4087,64
1941.365548,209,162
1941.366625,1619,122
1941.517255,206,162
1941.549248,405,93
1941.70277,378,69
1941.793586,4105,61
1941.916497,383,76
1942.073231,393,82
1942.25446,1485,56
1942.423135,4129,169
1942.557388,4092,45
1942.560008,393,85
1942.603033,388,52
1942.662044,380,63
1942.843752,4075,30
1942.928616,4078,31
1943.267517,386,57
1943.299503,1016,413
1943.313181,419,64
1943.348764,4083,36
1943.4045,386,59
1943.487995,4102,39
1943.594562,389,104
1943.690468,387,57
1943.857668,419,95
1943.914645,4091,66
1943.918399,396,97
1944.000075,1315,105
1944.352457,1561,43
1944.41563,4089,131
1944.428304,409,102
1944.695293,449,82
1944.74999,4072,50
1944.77195,3105,56
1944.993043,1098,399
1945.354633,394,110
1945.565467,416,105
1945.699988,4081,39
1945.787829,414,124
1945.798725,378,104
1945.880368,424,99
1946.06448,181,109
1946.245226,386,129
1946.675925,400,92
1946.85066,439,95
1947.060805,404,98
1947.43484,384,53
1947.437928,4081,43
1947.781867,1318,222
1947.849307,383,82
1948.262555,384,62
1948.369856,390,90
1948.502432,4127,45
1948.511699,1014,375
1948.649667,417,94
1948.697035,1106,375
1948.722048,3699,49
1948.792803,513,90
1949.00644,4095,119
1949.008588,2397,59
1949.073845,1040,384
1949.320658,4076,46
1949.351056,385,123
1949.537813,379,64
1949.549685,4086,17
1949.558769,395,85
1949.610886,392,72
1949.611328,1182,46
1949.752338,394,153
1949.774027,427,95
1950.280442,1306,78
1950.64663,4075,51
1950.695688,2419,143
1950.733199,381,90
1950.81054,4081,44
1950.814125,4081,294
1951.075326,404,89
1951.458335,4082,51
1951.968598,4111,58
1952.325673,1934,85
1952.336002,369,78
1952.632749,4098,47
1952.77704,990,438
1952.806655,4094,56
1952.967962,380,67
1953.072641,429,90
1953.307434,4081,38
1953.373441,4106,39
1953.383351,1043,380
1953.623487,399,119
1953.637228,405,99
1953.638408,4117,77
1953.823512,1334,79
1953.965058,400,113
1954.181298,398,136
1954.191123,200,181
1954.266483,4157,86
1954.366151,4090,31
1954.677542,376,77
1954.69609,1022,575
1954.727884,378,96
1954.77764,1682,99
1954.83586,400,87
1955.066637,4086,29
1955.144093,95,175
1955.293758,430,88
1955.320144,1275,427
1955.35157,1074,400
1955.42192,4080,49
1955.558535,404,99
1955.721329,442,170
1955.838617,2841,146
1955.94401,4089,111
1956.040282,1035,429
1956.220071,990,50
1956.272192,1227,416
1956.753134,1037,383
1956.833243,399,127
1957.028234,1344,101
1957.033871,2561,25
1957.046765,400,78
1957.069314,1120,427
1957.453011,454,86
1957.60528,989,396
1957.786537,4079,113
1957.962235,383,76
1958.341734,1012,428
1958.411266,395,101
1958.515298,377,46
1958.567761,380,108
1958.576091,421,116
1958.715069,181,146
1958.900227,380,50
1958.94078,2605,70
1958.952309,375,71
1959.04177,307,18
1959.084703,1755,91
1959.254344,1111,446
1959.294307,237,14
1959.376633,393,118
1959.551123,1080,517
1959.580537,391,89
1959.883249,403,162
1960.024245,379,69
1960.037609,197,217
1960.167489,395,82
1960.371008,400,102
1960.450804,4091,41
1960.678918,377,66
1960.774987,407,121
1960.888972,399,86
1960.914157,385,73
1961.017889,437,100
1961.360311,375,86
1961.531399,2540,100
1961.533744,402,113
1961.686596,379,50
1961.78425,394,83
1962.042977,1022,429
1962.149467,402,90
1962.315066,1549,81
1962.331168,426,97
1962.351128,415,101
1962.421001,1314,195
1962.470635,417,153
1962.618636,462,77
1963.085333,1056,433
1963.102541,406,100
1963.187869,391,88
1963.415899,372,54
1964.081838,452,87
1964.082241,386,65
1964.359091,1077,90
1964.592554,1416,53
1964.799561,394,96
1965.033489,1090,662
1965.051645,994,396
1965.24734,4152,38
1965.259997,389,72
1965.729861,4084,36
1965.926183,410,82
1965.939566,1103,561
1966.126863,203,223
1966.223788,4081,50
1966.494552,378,86
1966.512699,1084,85
1966.831324,4082,336
1966.891467,425,108
1967.022007,181,152
1967.14619,4141,88
1967.19673,424,64
1967.242626,398,81
1967.292346,1314,462
1967.498624,2136,112
1967.500194,1661,53
1967.53626,4085,164
1967.610469,986,395
1967.746104,402,79
1967.780802,4086,87
1967.955636,408,102
1968.084045,375,86
1968.225963,1319,201
1968.417275,2627,116
1968.417826,4078,48
1968.556528,404,138
1968.849385,392,89
1969.010766,4082,38
1969.139498,2616,86
1969.180647,455,111
1969.24192,400,83
1969.28784,394,87
1969.528293,373,69
1969.553759,372,53
1969.620008,379,78
1969.823344,395,94
1970.007332,1062,377
1970.095706,4080,46
1970.260171,1068,375
1970.350592,382,89
1970.597584,4080,70
1970.6353,395,118
1971.028799,390,63
1971.030223,393,62
1971.062122,396,91
1971.248395,4085,49
1971.383952,206,217
1971.712961,394,122
1971.72443,206,179
1971.899179,394,149
1972.084631,4075,37
1972.246478,377,57
1972.439559,396,95
1972.517685,962,390
1972.719185,1098,411
1972.870466,476,112
1973.052785,4076,32
1973.490959,1073,464
1973.503378,2563,55
1973.680018,4077,47
1973.695775,10,133
1974.699893,2152,107
1974.700536,389,95
1974.873219,320,18
1974.894795,4078,41
1974.937745,203,162
1974.971102,398,105
1975.005821,42,156
1975.117859,1080,413
1975.382145,433,56
1975.525898,4079,39
1975.62757,401,119
1975.685478,4075,163
1975.701878,430,57
1975.703235,403,106
1975.948886,4083,48
1976.04958,4081,41
1976.059765,391,116
1976.608943,1062,520
1976.878354,835,56
1976.904638,209,162
1977.198758,2079,42
1977.218492,404,142
1977.457961,1313,145
1977.46668,398,100
1977.906029,406,144
1977.938272,1350,270
1978.157495,4077,34
1978.211428,383,88
1978.357828,390,94
1978.83174,1099,378
1979.30132,408,96
1979.303326,393,92
1979.470122,4082,43
1979.655588,1014,394
1979.764819,2550,49
1979.95853,4081,71
1979.977238,395,126
1980.319262,398,91
1980.447279,2208,117
1980.471705,399,126
1980.523918,383,94
1980.704218,396,125
1980.758256,400,91
1980.859773,385,84
1980.996499,2022,79
1981.013295,2584,166
1981.056852,398,88
1981.057132,4096,82
1981.147803,398,117
1981.258395,4091,67
1981.34016,423,103
1981.374796,409,110
1981.508481,1218,43
1981.825929,4096,44
1981.9628,390,98
1982.046136,1317,173
1982.123755,4077,63
1982.260465,406,89
1982.439209,388,122
1982.664796,1316,396
1982.872513,403,96
1982.971146,403,91
1982.994078,203,161
1983.017769,421,116
1983.173672,1122,420
1983.251665,378,100
1983.446954,4082,51
1983.534265,4087,74
1983.693566,380,67
1983.693777,399,118
1983.755248,997,414
1983.933127,2212,77
1984.109789,405,112
1984.184913,400,85
1984.194385,396,121
1984.218319,411,144
1984.251773,397,105
1984.433145,315,18
1984.599971,2473,80
1984.699916,399,108
1984.780486,4095,46
1984.782296,206,157
1985.130402,1056,505
1985.169601,395,161
1985.391545,389,70
1985.459957,1012,454
1985.47381,181,342
1985.58985,4179,51
1985.636182,406,104
1985.812343,405,136
1985.826231,181,513
1985.980991,395,80
1986.007095,378,65
1986.21317,989,411
1986.303971,995,396
1986.316294,1012,429
1986.351377,372,58
1986.384185,1100,397
1986.421588,4091,35
1986.512371,408,99
1986.567381,373,62
1986.69923,389,86
1986.70237,441,102
1986.820073,413,96
1987.095905,1184,104
1987.100902,2045,67
1987.26671,397,106
1987.397897,406,95
1987.465838,396,119
1987.536713,430,89
1987.868846,381,71
1988.043362,42,165
1988.044704,393,81
1988.087738,400,100
1988.619918,409,100
1988.771395,383,75
1989.038238,378,32
1989.068591,801,84
1989.343913,1497,99
1989.348171,4098,42
1989.407195,374,82
1989.44873,163,217
1989.450933,23,121
1989.84701,1022,396
1989.967862,405,85
1990.374934,369,56
1990.394982,384,85
1990.869382,4073,46
1991.160371,181,116
1991.254521,968,419
1991.319194,1114,391
1991.353628,1106,399
1991.381457,394,97
1991.601923,409,91
1991.913967,398,107
1991.916148,385,91
1991.962399,407,170
1992.164903,2410,42
1992.170749,381,60
1992.38245,1314,210
1992.406557,402,104
1992.443123,1317,243
1992.457684,401,117
1992.480089,434,91
1992.567287,1516,90
1992.745825,4072,34
1992.876562,406,102
1992.913038,371,64
1992.970143,4099,125
1993.022173,4075,28
1993.022437,2470,48
1993.160559,1083,397
1993.227327,4085,54
1993.28319,385,60
1993.675765,397,100
1993.741664,398,87
1993.921734,4087,27
1994.072844,416,84
1994.106291,399,94
1994.158429,4077,66
1994.172877,1090,495
1994.23649,399,143
1994.339331,417,78
1994.501231,1001,429
1994.699578,1049,408
1994.843346,389,60
1994.878964,380,60
1995.023962,396,93
1995.41617,399,80
1995.428964,1315,200
1995.556284,1697,47
1995.566703,1058,431
1995.804666,408,105
1995.848023,4081,44
1996.060815,1275,54
1996.182587,1033,507
1996.368168,1103,391
1997.032788,412,95
1997.073587,2099,93
1997.159792,4085,133
1997.21566,392,84
1997.221923,1068,384
1997.74426,383,60
1997.744862,392,89
1997.979768,871,40
1998.093582,1073,380
1998.139378,409,105
1998.235424,418,84
1998.245406,397,137
1998.75204,372,57
1998.833714,1086,393
1998.906705,2297,38
1998.948562,397,108
1999.358596,2756,106
1999.412286,385,88
1999.46898,4087,77
1999.509089,998,388
1999.51019,408,55
1999.551489,405,105
2000.214557,2236,55
2000.233493,401,106
2000.240452,1131,397
2000.275118,438,93
2000.496537,396,123
2000.611899,2215,63
2000.776044,400,108
2000.803956,422,93
2001.09817,429,95
2001.204132,1842,101
2001.251053,397,91
2001.263999,2817,261
2001.329437,409,94
2001.333232,4078,46
2001.358758,4083,42
2001.625557,403,94
2001.647228,412,123
2001.906766,426,103
2001.973799,2845,87
2002.02146,415,121
2002.090753,4091,39
2002.203601,2180,128
2002.269126,1318,183
2002.369391,389,76
2002.409956,380,53
2002.506675,4106,46
2002.546534,200,153
2003.458572,4111,139
2003.686285,374,86
2004.26014,1031,361
2004.32531,400,102
2004.45693,408,108
2004.504425,398,124
2004.528127,398,135
2004.673364,413,101
2004.793118,395,107
2005.257495,1969,111
2005.366462,946,80
2005.41478,181,130
2005.422392,390,147
2005.481147,414,164
2005.504396,4089,84
2005.597672,1895,113
2006.862353,1316,159
2007.126278,396,85
2007.254963,1315,145
2007.705864,395,124
2007.887646,423,86
2007.928712,404,85
2008.248712,408,87
2008.320361,2101,47
2008.559866,1107,442
2008.908461,437,85
2009.030801,181,179
2009.03259,212,182
2009.064184,402,163
2009.520592,395,87
2009.667092,1069,397
2010.070383,2375,186
2010.186148,375,76
2010.619111,396,78
2010.6304,409,97
2010.759529,1018,415
2010.891292,396,97
2010.973484,388,114
2011.052204,1032,376
2011.473594,1083,431
2011.613632,426,103
2011.798597,418,134
2012.001523,1030,550
2012.115018,1097,396
2012.330665,2759,53
2012.4242,963,109
2012.465031,393,113
2012.720729,393,118
2012.738865,410,104
2012.919266,400,110
2012.96713,404,163
2013.038988,407,131
2013.119012,382,66
2013.131915,1137,108
2013.194024,181,221
2013.306802,413,111
2013.426997,1777,90
2014.250426,402,119
2014.314494,393,101
2014.917386,394,100
2015.533949,410,98
2015.537372,426,84
2015.733438,4092,92
2015.941878,416,89
2016.118665,424,86
2016.448356,427,79
2016.641419,1033,90
2017.071662,983,407
2017.154375,409,140
2017.280443,194,217
2017.314889,1374,99
2017.596627,400,145
2017.646327,403,108
2017.646334,402,90
2017.953531,393,104
2018.189313,389,120
2018.378552,1072,439
2018.399291,429,88
2018.701473,424,102
2018.74425,393,139
2018.877425,1108,82
2018.879002,1080,64
2019.16117,410,97
2019.161177,2052,120
2019.265169,427,109
2019.265266,1969,111
2019.796777,997,459
2019.936759,311,18
2019.973458,1049,408
2020.058256,181,131
2020.188477,2251,101
2020.291274,422,89
2020.331724,2617,84
2020.37935,1082,431
2020.548189,1315,180
2020.575871,429,107
2020.807775,990,384
2021.430503,397,94
2021.678895,1453,88
2021.872707,1167,420
2022.158909,4078,193
2022.346565,1031,89
2022.784004,1724,60
2022.906478,409,85
2023.552312,308,18
2023.599965,181,106
2023.696756,1027,55
2024.050338,206,179
2024.091506,120,12
2024.125318,408,93
2024.487625,400,110
2024.66621,395,95
2024.735127,1312,134
2024.753822,401,128
2025.223768,4074,30
2025.893291,376,81
2026.181874,966,387
2026.656369,1023,383
2026.66082,400,132
2026.707822,402,89
2026.708592,397,97
2026.965852,2221,208
2027.058623,435,98
2027.273045,2442,47
2027.758824,3601,53
2027.766217,394,104
2027.913093,415,83
2027.958686,453,111
2028.008547,994,372
2028.010018,406,100
2028.236836,405,97
2028.325631,1314,184
2028.494978,2851,68
2028.57149,2584,151
2028.599218,408,122
2028.936344,1110,396
2028.966248,2423,49
2029.127226,2003,76
2029.235142,905,131
2029.323591,421,123
2029.470827,1018,122
2029.570027,404,95
2029.744268,2326,47
2029.929483,416,81
2030.081495,181,75
2030.11136,400,86
2030.182735,1046,389
2030.257156,1036,81
2030.39746,1049,413
2030.562128,421,90
2030.765403,957,442
2031.509899,400,100
2031.798023,181,83
2031.957912,422,99
2031.984036,1139,429
2031.998747,1097,396
2032.07264,1316,122
2032.093126,408,112
2032.122679,1520,594
2032.150144,527,41
2032.370235,372,39
2032.52962,391,99
2032.578218,1835,85
2032.587815,881,75
2032.701806,411,116
2033.042519,398,87
2033.164479,1316,149
2033.692653,206,162
2033.803913,1220,66
2034.033855,389,97
2034.089248,403,80
2034.103713,2516,60
2034.505804,1315,150
2034.682113,961,395
2034.898259,206,153
2035.015186,409,122
2035.057681,310,18
2035.273312,3837,73
2035.501636,181,94
2035.568155,420,95
2035.699414,1972,75
2035.715933,397,100
2035.780405,181,95
2035.870782,451,82
2036.116499,966,414
2036.117737,16,182
2036.165785,394,143
2036.427891,1013,393
2036.427898,414,89
2036.463401,403,123
2036.691075,1702,80
2036.750324,1436,93
2036.91662,415,142
2036.916726,1352,103
2036.991683,400,100
2037.001873,209,179
2037.106828,407,91
2037.202327,1097,414
2037.273275,415,115
2037.370732,206,193
2037.590769,1320,151
2037.607835,2298,121
2037.608112,4078,117
2037.643456,960,394
2037.659006,1107,442
2037.862892,398,101
2038.104836,1316,125
2038.155454,1035,385
2038.192122,409,152
2038.285137,1621,110
2038.456399,405,107
2038.464497,416,98
2038.637112,1245,79
2038.794112,415,111
2038.888556,1140,382
2039.098088,1846,123
2039.109126,1402,66
2039.30326,398,90
2039.336839,181,161
2039.359083,553,40
2039.583045,1080,430
2039.63987,450,118
2039.760559,1161,68
2039.864633,1034,415
2040.023386,181,130
2040.076348,1829,191
2040.165936,393,105
2040.41621,416,92
2040.561216,1315,130
2040.719355,405,133
2041.023852,1052,375
2041.116337,395,95
2041.26954,1139,425
2041.285441,1651,86
2041.355363,181,274
2041.524194,237,14
2041.626466,203,217
2042.0885,1020,429
2042.163553,407,134
2042.262582,395,107
2042.596342,981,415
2042.774989,1118,383
2042.915789,1139,429
2043.208462,2073,87
2043.648274,2513,110
2044.392693,4092,91
2044.820063,237,14
2044.879143,388,87
2045.021639,956,405
2045.02334,412,197
2045.051183,411,83
2045.216399,200,183
2045.295488,1098,407
2045.504014,1678,102
2045.53109,404,95
2045.62382,1130,373
2045.656323,1166,92
2045.710507,1333,77
2045.772132,401,101
2045.883947,1008,407
2045.918587,403,142
2046.603401,390,86
2046.742871,2173,38
2046.869221,407,102
2047.607834,704,74
2047.881078,960,394
2048.106831,400,81
2048.133013,398,134
2048.161835,403,169
2048.180726,988,63
2048.295658,1350,132
2048.300643,388,84
2048.506762,401,103
2048.506863,27,113
2048.508215,404,89
2048.653627,396,89
2048.67793,4109,50
2049.011994,1083,500
2049.350167,396,109
2049.566118,922,78
2049.669915,402,80
2049.735912,763,76
2049.760361,2108,101
2050.357194,19,158
2050.713652,407,90
2050.749413,413,121
2050.784056,400,96
2050.826817,1080,398
2050.895522,324,18
2050.943793,1097,393
2051.017035,2584,131
2051.062726,1675,88
2051.154643,200,161
2051.191614,434,146
2051.372643,966,498
2051.581643,203,217
2051.711594,966,377
2051.870143,1069,402
2051.894977,411,93
2052.280358,415,127
2052.282259,398,108
2052.290903,2017,46
2052.337835,307,18
2052.556778,403,106
2052.720158,983,410
2053.073997,434,80
2053.230434,2008,116
2053.396379,413,126
2054.100995,425,87
2054.284943,767,83
2054.494945,1098,407
2054.500378,1369,62
2054.668889,1182,143
2054.797783,1350,147
2054.896026,4121,62
2054.969887,2500,105
2055.13739,926,106
2055.193886,1239,59
2055.226495,395,101
2055.320423,181,72
2055.321721,398,81
2055.420183,621,96
2055.554767,444,114
2055.786893,1312,136
2056.026908,1802,31
2056.061341,1895,170
2056.181705,395,93
2056.26524,206,186
2056.464,394,82
2056.67662,2626,90
2056.706097,1649,52
2056.709389,1130,373
2056.749378,2399,40
2056.86259,181,94
2056.896371,419,146
2056.922664,1353,197
2056.970202,2435,48
2057.07445,1064,400
2057.214696,397,92
2057.365703,1405,61
2057.805807,966,443
2057.904728,408,86
2057.921689,407,102
2058.12036,1702,93
2058.14762,2718,61
2058.183995,1864,84
2058.446669,404,101
2058.488121,397,84
2058.52351,754,66
2058.641013,392,83
2058.641776,390,105
2058.678726,1008,388
2058.797817,2072,107
2058.867257,418,82
2058.917615,2013,48
2058.923212,1313,215
2059.175069,396,139
2059.286376,194,217
2059.600659,434,90
2059.603151,1778,95
2059.694229,404,148
2059.740984,1341,81
2059.977517,406,86
2060.048668,2972,78
2060.087798,406,85
2060.143268,404,101
2060.23165,2324,75
2060.41324,966,422
2060.459798,946,445
2060.476656,1046,389
2060.735498,830,87
2060.913219,398,91
2061.316704,1404,100
2061.890003,394,99
2061.990398,1040,133
2062.510714,393,90
2062.537415,120,12
2062.559227,421,95
2062.722328,1871,82
2062.975121,390,90
2063.198303,958,414
2063.283561,398,93
2063.37025,1060,411
2064.05831,181,111
2064.1424,399,114
2064.292999,395,92
2064.31214,418,99
2064.419279,1020,399
2064.472914,409,121
2064.6703,1141,363
2065.093266,395,78
2065.146027,419,90
2065.156707,1055,411
2065.181415,394,97
2065.320451,957,395
2065.371514,1315,172
2065.555286,960,396
2065.630679,2319,37
2066.134963,457,101
2066.25374,425,106
2066.282665,1063,100
2066.345657,405,98
2066.396678,1118,429
2066.431855,181,277
2066.458755,395,100
2066.510796,4077,42
2066.565764,1931,78
2066.631959,1208,373
2066.731596,2541,71
2066.873455,1096,432
2066.946108,1096,414
2067.094605,391,76
2067.300834,395,83
2067.449466,1139,425
2067.574022,397,87
2067.850539,1140,382
2067.912856,2331,106
2068.039513,212,217
2068.492403,404,91
2068.704465,57,159
2068.821926,1110,374
2069.366434,399,104
2069.377264,1949,52
2069.404113,423,96
2069.492053,1240,96
2069.68859,392,154
2069.75221,1523,50
2069.976566,308,18
2070.16928,871,38
2070.288139,858,90
2070.429027,2007,98
2070.448636,1706,77
2070.565592,946,442
2070.704067,1044,377
2071.042382,1313,197
2071.19832,390,142
2071.283639,405,98
2071.287058,1026,389
2071.372453,464,104
2071.541524,181,169
2071.776869,1076,405
2071.882753,42,168
2072.074907,396,92
2072.536098,396,99
2072.696249,406,117
2072.761027,1129,40
2072.822398,956,513
2072.960122,1772,75
2073.11165,413,90
2073.540129,1013,408
2073.636174,2076,86
2073.785986,374,54
2073.903923,2534,49
2073.935976,1020,399
2074.047624,1314,130
2074.19173,401,94
2074.238906,886,138
2074.340487,400,99
2074.612023,181,97
2074.71892,399,101
2074.788131,1802,87
2075.023311,395,117
2075.206588,411,100
2075.371766,400,84
2075.403762,1316,158
2075.458748,181,309
2075.493363,958,395
2075.691641,1901,101
2075.752679,426,111
2076.032621,421,99
2076.267156,402,130
2076.350884,16,190
2076.356562,1186,45
2076.706273,1262,59
2076.816033,1314,202
2076.898456,419,105
2076.909894,385,109
2076.924831,412,104
2077.090575,405,119
2077.092068,946,399
2077.15856,1139,398
2077.224146,966,404
2077.473806,410,92
2077.497966,2918,85
2078.0632,120,12
2078.086967,1008,378
2078.184269,400,78
2078.307415,391,135
2078.420429,2418,94
2078.482803,1139,426
2078.509898,400,99
2078.622587,397,91
2078.984981,1117,401
2079.691386,403,115
2079.925991,1098,407
2080.02139,390,96
2080.109888,181,116
2080.315317,405,118
2080.39433,1080,446
2080.405631,394,84
2080.487136,413,141
2080.496278,1097,393
2080.750593,1933,49
2080.857849,1139,71
2080.956792,403,94
2081.133872,1012,396
2081.199612,1681,46
2081.644025,396,144
2081.681974,421,89
2081.856811,1380,113
2082.042982,1024,414
2082.7294,406,100
2082.924657,2584,147
2082.924736,396,94
2082.982434,418,128
2083.130796,1902,37
2083.164054,419,148
2083.170195,1069,937
2083.569384,1060,363
2083.790627,25,182
2083.829868,1118,390
2083.867829,1513,36
2084.020465,424,94
2084.038442,2019,112
2084.407771,1208,388
2084.639305,391,82
2084.777642,1055,397
2084.847294,397,117
2084.859276,391,124
2085.05721,4082,40
2085.379631,3110,46
2085.426461,1313,170
2085.520606,396,94
2085.522213,402,132
2085.524398,1164,29
2085.571257,1352,129
2085.640204,401,83
2085.653046,398,120
2085.666524,396,102
2085.760918,2876,129
2085.95814,1312,180
2086.039111,1140,382
2086.387507,1316,149
2086.469617,966,438
2086.469705,946,408
2086.661173,399,106
2086.691282,1221,115
2086.740028,387,93
2086.96838,398,121
2086.971284,42,101
2087.00774,1674,53
2087.284017,396,87
2087.958929,181,156
2088.305907,1702,50
2088.36053,1139,429
2088.479593,1016,373
2088.78485,171,164
2088.894033,400,97
2088.917985,1130,373
2089.067402,1520,594
2089.22485,838,91
2089.470789,2281,96
2089.557906,2584,147
2089.702725,402,106
2089.777963,1548,90
2089.818784,1117,415
2089.873366,1316,121
2089.902418,403,150
2089.982176,959,426
2090.008121,2355,118
2090.073126,1052,375
2090.076845,1012,382
2090.173313,442,90
2090.269766,433,111
2090.270478,2874,68
2090.366601,981,400
2090.366703,409,90
2090.427227,161,217
2090.577104,392,89
2090.627058,398,114
2090.656519,898,89
2090.860442,1021,52
2090.925265,397,89
2091.459041,2101,47
2092.027201,408,80
2092.093811,237,14
2092.212653,197,162
2092.281396,1199,108
2092.351918,424,175
2092.903764,1356,64
2093.159559,1016,421
2093.163062,966,377
2093.194859,1026,403
2093.196497,397,135
2093.196592,409,94
2093.246153,745,73
2093.275086,2299,94
2093.366013,406,93
2093.425293,391,135
2093.49824,956,415
2093.49854,388,90
2093.697002,1433,109
2093.998731,408,82
2094.068,411,114
2094.070552,408,108
2094.098507,395,94
2094.10908,1139,428
2094.136074,403,99
2094.501594,395,100
2094.604191,411,108
2094.630854,1076,514
2094.634007,4140,66
2095.025288,1096,416
2095.02753,209,162
2095.030316,392,98
2095.042174,406,101
2095.042941,165,192
2095.76599,422,144
2095.846025,413,86
2095.84848,380,87
2095.856492,1678,66
2095.899631,181,118
2096.081086,394,164
2096.462572,979,84
2096.733496,2235,80
2096.916826,401,95
2096.967199,2584,168
2096.971407,1044,390
2097.030807,424,95
2097.100515,181,125
2097.248529,1141,449
2097.250153,206,163
2097.252622,1314,186
2097.356107,1024,414
2097.37889,2856,147
2097.630983,394,87
2098.053694,400,91
2098.136775,1318,163
2098.498516,1312,121
2098.512244,181,169
2098.776671,1097,386
2099.000307,1094,140
2099.031935,3305,45
2099.350444,392,87
2099.405985,2019,114
2099.867122,1034,61
2099.954711,388,100
2100.100276,181,92
2100.361705,989,373
2100.512916,437,93
2101.688445,961,445
2101.690032,403,111
2101.868311,1012,414
2101.979519,407,127
2101.985813,1711,87
2102.006277,1117,395
2102.078975,1016,373
2102.123529,409,90
2102.233652,385,89
2102.290476,422,83
2102.604957,1114,462
2102.743291,1509,97
2102.754129,959,426
2103.01911,200,211
2103.543759,855,31
2103.668712,402,104
2103.854672,27,152
2103.860598,416,142
2104.710374,167,158
2104.870697,1313,176
2105.031304,959,400
2105.19679,402,146
2105.26025,2186,116
2105.584099,403,139
2106.147974,401,88
2106.147981,426,87
2106.401881,395,106
2106.558071,895,98
2106.60265,416,99
2106.707784,1208,415
2106.787682,2598,69
2107.06956,1736,78
