time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.091,0.093,0.0919047619047619,0.092,0.0006098213559459861,0.065,0.068,0.0665,0.067,0.0008660254037844396,0.9580000000000001,0.97,0.9650000000000001,0.9644999999999999,0.003847076812334253,0.128,0.129,0.1286,0.129,0.0004898979485566361,0.367,0.374,0.37120000000000003,0.3705,0.002063976744055031,1.304,1.331,1.3231499999999998,1.32,0.007094187761823036,0.198,0.2,0.19895,0.199,0.0005894913061275802,1.3940000000000001,1.411,1.40165,1.397,0.0065442723048479146,0.153,0.154,0.15349999999999997,0.1535,0.0005000000000000004,32,32,2560,10240,51200,False,2816,1
0.09,0.092,0.09052380952380953,0.09,0.0005870870479018078,0.064,0.066,0.06525,0.065,0.0006982120021884477,0.9490000000000001,0.968,0.9579500000000001,0.9590000000000001,0.00607844552496767,0.126,0.128,0.12689999999999996,0.127,0.0006244997998398403,0.366,0.374,0.3695,0.369,0.002459674775249771,1.305,1.329,1.3148,1.316,0.007947326594522198,0.195,0.199,0.19665000000000002,0.197,0.0011079259903080177,1.3820000000000001,1.41,1.39175,1.395,0.009658545439143474,0.151,0.154,0.1519,0.152,0.0008306623862918082,32,32,2560,10240,51200,False,2784,1
0.089,0.092,0.09000000000000001,0.09,0.0006900655593423548,0.063,0.067,0.06495,0.065,0.0009205976319760994,0.96,0.971,0.9632999999999997,0.961,0.003925557285278107,0.125,0.126,0.12544999999999998,0.125,0.0004974937185533104,0.37,0.375,0.37115,0.37,0.0016209565077447343,1.318,1.331,1.3214000000000001,1.3185,0.0052383203414834946,0.193,0.196,0.194,0.194,0.0007071067811865482,1.395,1.41,1.3986500000000002,1.3960000000000001,0.0056857277458562125,0.149,0.152,0.15054999999999996,0.15,0.0008046738469715548,32,32,2560,10240,51200,False,2752,1
0.08700000000000001,0.09,0.08823809523809525,0.088,0.0006834619092574898,0.062,0.067,0.06394999999999999,0.064,0.001160818676624391,0.9450000000000001,0.9560000000000001,0.9488,0.9460000000000001,0.004400000000000004,0.12,0.121,0.12035,0.12,0.0004769696007084732,0.364,0.368,0.3655,0.365,0.0015329709716755905,1.234,1.25,1.2394500000000002,1.236,0.005774729430891096,0.192,0.194,0.19250000000000003,0.192,0.0006708203932499375,1.381,1.395,1.3858000000000001,1.381,0.006446704584514503,0.148,0.15,0.14865,0.149,0.0005722761571129803,32,32,2560,10240,51200,False,2720,1
0.08600000000000001,0.08700000000000001,0.08652380952380954,0.08700000000000001,0.0004994327848429298,0.061,0.066,0.0627,0.0625,0.0010535653752852749,0.925,0.9440000000000001,0.9336,0.934,0.0056603886792339665,0.11800000000000001,0.121,0.11925000000000004,0.11900000000000001,0.0006224949798994318,0.356,0.364,0.3596000000000001,0.36,0.002200000000000002,1.209,1.234,1.2211000000000003,1.2215,0.007077428911688207,0.189,0.191,0.18975,0.19,0.0005361902647381809,1.352,1.379,1.36505,1.366,0.007248965443427086,0.146,0.148,0.14689999999999998,0.147,0.0007681145747868615,32,32,2560,10240,51200,False,2688,1
0.084,0.085,0.08485714285714285,0.085,0.00034992710611188283,0.061,0.063,0.061950000000000005,0.062,0.0004974937185533105,0.916,0.935,0.9250499999999999,0.926,0.005342986056504363,0.117,0.11900000000000001,0.11779999999999999,0.11800000000000001,0.000509901951359279,0.353,0.36,0.35625,0.3565,0.0019461500456028577,1.198,1.223,1.2093500000000001,1.21,0.006762211176826695,0.186,0.189,0.18734999999999996,0.187,0.0006538348415311016,1.34,1.367,1.3522500000000002,1.353,0.007680332024072897,0.14400000000000002,0.147,0.14559999999999998,0.146,0.0006633249580710772,32,32,2560,10240,51200,False,2656,1
0.083,0.08600000000000001,0.08404761904761907,0.084,0.0007853534524986027,0.059000000000000004,0.062,0.06065,0.061,0.0006538348415311007,0.917,0.9440000000000001,0.9288500000000001,0.927,0.00805776023470543,0.115,0.117,0.11600000000000002,0.116,0.0007071067811865482,0.353,0.364,0.35745000000000005,0.357,0.0032322592717788003,1.199,1.235,1.2146000000000003,1.2115,0.010664895686315934,0.184,0.187,0.1854,0.185,0.0007348469228349541,1.34,1.379,1.356,1.3535,0.010587728746053132,0.14300000000000002,0.145,0.14370000000000002,0.14400000000000002,0.0006403124237432799,32,32,2560,10240,51200,False,2624,1
0.083,0.085,0.08390476190476191,0.084,0.000525969572247013,0.06,0.062,0.060399999999999995,0.06,0.0005830951894845307,0.926,0.9460000000000001,0.9368000000000002,0.9355,0.006742403132415036,0.115,0.116,0.11505000000000003,0.115,0.00021794494717703388,0.356,0.364,0.36014999999999997,0.36,0.002612948526090786,1.21,1.235,1.2244500000000003,1.222,0.008800426126046403,0.182,0.184,0.183,0.183,0.0006324555320336764,1.352,1.379,1.3677500000000005,1.366,0.010530313385649998,0.14100000000000001,0.14300000000000002,0.14195,0.14200000000000002,0.0003840572873934307,32,32,2560,10240,51200,False,2592,1
0.083,0.08700000000000001,0.08428571428571431,0.084,0.0009331389496316878,0.058,0.061,0.05965,0.0595,0.0008529361054615968,0.891,0.91,0.8958999999999999,0.892,0.0070491134194308495,0.117,0.11800000000000001,0.11765,0.11800000000000001,0.00047696960070847314,0.3,0.307,0.3024,0.301,0.0024372115213907902,1.172,1.196,1.1782,1.173,0.009091754506144568,0.181,0.183,0.1815,0.181,0.0005916079783099621,1.119,1.1420000000000001,1.1237,1.119,0.008271033792700914,0.139,0.14100000000000001,0.14035000000000003,0.14,0.0005722761571129804,32,32,2560,10240,51200,False,2560,1
0.082,0.084,0.0832857142857143,0.083,0.0006998542122237659,0.057,0.061,0.0586,0.058,0.000916515138991167,0.874,0.898,0.8827,0.881,0.007981854421122958,0.112,0.115,0.11380000000000001,0.114,0.0006000000000000006,0.296,0.305,0.29910000000000003,0.298,0.0028965496715920506,1.161,1.196,1.17435,1.172,0.011087267472195302,0.178,0.18,0.17889999999999998,0.179,0.0007000000000000006,1.109,1.1420000000000001,1.12195,1.1195,0.010791084282869855,0.137,0.14,0.13849999999999998,0.138,0.0007416198487095669,32,32,2560,10240,51200,False,2528,1
0.081,0.084,0.0819047619047619,0.082,0.0008676603408708864,0.057,0.06,0.0581,0.058,0.0006244997998398394,0.88,0.901,0.8881499999999999,0.883,0.008229671925417206,0.112,0.113,0.11230000000000002,0.112,0.0004582575694955844,0.299,0.305,0.3006500000000001,0.299,0.002495495942693558,1.173,1.198,1.17985,1.174,0.009931137900563089,0.17500000000000002,0.178,0.17650000000000002,0.176,0.0007416198487095641,1.12,1.1440000000000001,1.12765,1.122,0.009328853091350502,0.136,0.139,0.137,0.137,0.0007745966692414842,32,32,2560,10240,51200,False,2496,1
0.08,0.082,0.08095238095238096,0.081,0.000575383141599742,0.057,0.059000000000000004,0.05750000000000001,0.057,0.0005916079783099621,0.88,0.89,0.8854,0.8885000000000001,0.004340506882842144,0.11,0.112,0.11115000000000001,0.111,0.0005722761571129803,0.298,0.301,0.2996,0.3005,0.0014628738838327808,1.17,1.184,1.17695,1.178,0.005817860431464474,0.17300000000000001,0.17500000000000002,0.17419999999999997,0.17400000000000002,0.000509901951359279,1.119,1.131,1.12485,1.1270000000000002,0.005461455849862791,0.134,0.138,0.13484999999999997,0.135,0.0009096702699330135,32,32,2560,10240,51200,False,2464,1
0.079,0.081,0.07933333333333333,0.079,0.0005634361698190116,0.056,0.058,0.05685000000000001,0.057,0.0007921489758877436,0.863,0.889,0.8735500000000002,0.871,0.008991523786322324,0.108,0.11,0.10900000000000001,0.109,0.0005477225575051667,0.291,0.301,0.29534999999999995,0.295,0.003213642792844285,1.1460000000000001,1.181,1.1612,1.158,0.012395967086113135,0.171,0.17400000000000002,0.17205,0.17200000000000001,0.0009733961166965902,1.096,1.1300000000000001,1.1117500000000002,1.108,0.012469462698929753,0.132,0.135,0.13305,0.133,0.0008046738469715547,32,32,2560,10240,51200,False,2432,1
0.077,0.079,0.07790476190476192,0.078,0.000525969572247013,0.055,0.057,0.05575000000000001,0.056,0.0005361902647381809,0.796,0.806,0.8007000000000002,0.8,0.003925557285278108,0.108,0.11,0.10905000000000001,0.109,0.0004974937185533105,0.292,0.296,0.2941,0.2945,0.0014106735979665897,1.079,1.091,1.0843,1.084,0.005235456045083398,0.169,0.17200000000000001,0.1701,0.17,0.0006244997998398404,1.097,1.109,1.1025000000000003,1.1015000000000001,0.0053525694764290956,0.131,0.133,0.1318,0.132,0.0006000000000000005,32,32,2560,10240,51200,False,2400,1
0.076,0.079,0.07714285714285715,0.077,0.0008329931278350436,0.054,0.057,0.055400000000000005,0.055,0.0007348469228349541,0.792,0.8150000000000001,0.8024000000000001,0.799,0.007844743462982081,0.108,0.109,0.10845,0.108,0.0004974937185533104,0.29,0.298,0.29375,0.293,0.0029474565306379014,1.071,1.103,1.0856,1.084,0.011529960971312968,0.167,0.169,0.1675,0.167,0.0005916079783099621,1.087,1.119,1.1029,1.1025,0.011772425408555368,0.129,0.131,0.12969999999999998,0.13,0.0005567764362830027,32,32,2560,10240,51200,False,2368,1
0.075,0.078,0.07638095238095238,0.076,0.000652919485752481,0.054,0.057,0.05500000000000001,0.055,0.0008366600265340762,0.807,0.8240000000000001,0.8126000000000001,0.8115000000000001,0.005624944444170099,0.106,0.108,0.10685000000000003,0.107,0.00047696960070847325,0.295,0.301,0.29695,0.2975,0.0019098429254784293,1.088,1.113,1.09725,1.0955,0.0072379209722129596,0.164,0.167,0.1652,0.165,0.000748331477354789,1.108,1.131,1.1149499999999999,1.1139999999999999,0.007297088460475171,0.127,0.13,0.12825000000000003,0.128,0.0006224949798994372,32,32,2560,10240,51200,False,2336,1
0.074,0.077,0.076,0.076,0.0006900655593423549,0.053,0.056,0.05450000000000001,0.054,0.0007416198487095669,0.805,0.8140000000000001,0.8079500000000002,0.806,0.003308700651313143,0.10400000000000001,0.106,0.10485000000000003,0.105,0.0004769696007084683,0.299,0.303,0.30024999999999996,0.3,0.0013369741957120953,1.099,1.112,1.1025500000000001,1.1,0.004409931972264417,0.162,0.164,0.16304999999999997,0.163,0.0004974937185533105,1.118,1.1300000000000001,1.12085,1.1185,0.0045196791921551195,0.126,0.127,0.12614999999999998,0.126,0.00035707142142714284,32,32,2560,10240,51200,False,2304,1
0.073,0.075,0.07423809523809524,0.074,0.0006834619092574922,0.052000000000000005,0.056,0.05365000000000001,0.054,0.0008529361054615991,0.781,0.796,0.7922,0.795,0.00580172388174412,0.10300000000000001,0.105,0.1034,0.10300000000000001,0.0006633249580710772,0.291,0.297,0.29515,0.296,0.0021041625412500835,1.067,1.087,1.0817999999999999,1.086,0.008103085831953145,0.159,0.161,0.16025000000000003,0.16,0.0005361902647381809,1.086,1.108,1.10115,1.107,0.009106453755441756,0.124,0.126,0.12444999999999999,0.124,0.0005894913061275802,32,32,2560,10240,51200,False,2272,1
0.07200000000000001,0.074,0.07261904761904762,0.073,0.0005753831415997356,0.052000000000000005,0.054,0.052750000000000005,0.053,0.0006982120021884447,0.78,0.797,0.7885500000000001,0.789,0.00543576121624194,0.101,0.10200000000000001,0.1016,0.10200000000000001,0.0004898979485566361,0.291,0.299,0.29479999999999995,0.295,0.0023579652245103214,1.0,1.0210000000000001,1.0101000000000002,1.0105,0.006449030934954526,0.158,0.16,0.15855,0.158,0.0006689544080129831,1.086,1.108,1.096,1.097,0.007259476565152598,0.122,0.124,0.12290000000000001,0.123,0.0007000000000000006,32,32,2560,10240,51200,False,2240,1
0.07100000000000001,0.073,0.07166666666666668,0.07200000000000001,0.00056343616981901,0.051000000000000004,0.053,0.05185000000000001,0.052000000000000005,0.0006538348415310997,0.785,0.793,0.7866000000000001,0.785,0.0029732137494637035,0.1,0.10200000000000001,0.1005,0.1,0.0005916079783099621,0.292,0.296,0.2934,0.293,0.0012409673645990868,1.0070000000000001,1.02,1.0107,1.008,0.004087786687193943,0.155,0.157,0.15610000000000004,0.156,0.0005385164807134509,1.095,1.107,1.0978,1.096,0.004130375285612674,0.12,0.123,0.12109999999999999,0.121,0.0007681145747868615,32,32,2560,10240,51200,False,2208,1
0.07,0.07100000000000001,0.07061904761904761,0.07100000000000001,0.00048562090605645613,0.05,0.053,0.05170000000000001,0.052000000000000005,0.0007810249675906651,0.726,0.734,0.7285999999999999,0.727,0.003056141357987228,0.099,0.101,0.10000000000000002,0.1,0.0003162277660168382,0.29,0.294,0.2916500000000001,0.291,0.0012757350822173083,1.0050000000000001,1.018,1.00855,1.006,0.004398579316097411,0.153,0.155,0.15365,0.154,0.0005722761571129803,1.095,1.107,1.09835,1.096,0.004788266909853708,0.11800000000000001,0.121,0.11945000000000003,0.11900000000000001,0.0007399324293474317,32,32,2560,10240,51200,False,2176,1
0.069,0.07,0.06947619047619048,0.069,0.0004994327848429298,0.05,0.051000000000000004,0.05020000000000001,0.05,0.0004000000000000003,0.718,0.727,0.7213499999999999,0.72,0.0026320144376503736,0.098,0.1,0.0987,0.099,0.0005567764362830027,0.28800000000000003,0.292,0.28915,0.289,0.0013143439428094708,0.996,1.006,0.9995499999999999,0.998,0.0035703641270884608,0.151,0.153,0.15139999999999998,0.151,0.0005830951894845306,1.085,1.096,1.08765,1.085,0.004596466033813403,0.117,0.11900000000000001,0.1179,0.11800000000000001,0.0007000000000000005,32,32,2560,10240,51200,False,2144,1
0.067,0.069,0.06838095238095238,0.068,0.000575383141599742,0.048,0.051000000000000004,0.04970000000000001,0.05,0.0006403124237432856,0.718,0.726,0.7219999999999999,0.7204999999999999,0.0026076809620810618,0.096,0.098,0.09705,0.097,0.0004974937185533105,0.28700000000000003,0.29,0.28855,0.28800000000000003,0.0012835497652993186,0.997,1.0070000000000001,1.00155,0.9995,0.0041045706230981365,0.148,0.15,0.1493,0.149,0.0005567764362830027,1.084,1.095,1.0895999999999997,1.0870000000000002,0.0048414873747640785,0.115,0.117,0.11595000000000003,0.116,0.0004974937185533104,32,32,2560,10240,51200,False,2112,1
0.067,0.069,0.06776190476190479,0.068,0.000525969572247013,0.047,0.049,0.04845000000000001,0.0485,0.0005894913061275802,0.708,0.723,0.71805,0.722,0.005852136362047629,0.092,0.093,0.09255000000000001,0.093,0.0004974937185533104,0.28300000000000003,0.29,0.28789999999999993,0.289,0.002507987240796868,0.919,0.9380000000000001,0.9316000000000001,0.936,0.007412152184082577,0.147,0.149,0.14775,0.148,0.0005361902647381809,1.073,1.105,1.0895500000000002,1.094,0.009415280133909984,0.113,0.115,0.11430000000000003,0.114,0.0005567764362830027,32,32,2560,10240,51200,False,2080,1
0.066,0.067,0.0667142857142857,0.067,0.00045175395145262605,0.047,0.049,0.04790000000000001,0.048,0.00043588989435406776,0.6920000000000001,0.6950000000000001,0.6938500000000001,0.6940000000000001,0.0009630680142129121,0.094,0.095,0.09425000000000001,0.094,0.0004330127018922197,0.234,0.234,0.23400000000000004,0.234,2.7755575615628914e-17,0.93,0.934,0.9309000000000001,0.931,0.0009949874371066208,0.14400000000000002,0.146,0.1451,0.145,0.00043588989435406424,1.083,1.094,1.08425,1.084,0.002277608394786092,0.112,0.114,0.11270000000000002,0.113,0.0007141428428542856,32,32,2560,10240,51200,False,2048,1
0.066,0.068,0.06738095238095239,0.067,0.000575383141599742,0.047,0.049,0.047950000000000007,0.048,0.000668954408012983,0.6970000000000001,0.7020000000000001,0.6996500000000001,0.6995,0.0016815171720800251,0.093,0.095,0.09425000000000001,0.094,0.0005361902647381809,0.23500000000000001,0.23700000000000002,0.23595000000000002,0.23600000000000002,0.0009205976319760993,0.933,0.9400000000000001,0.9367500000000002,0.9355,0.002643387977577263,0.14400000000000002,0.146,0.14514999999999997,0.145,0.00047696960070846994,1.085,1.095,1.08965,1.087,0.004350574674683776,0.111,0.114,0.11265,0.113,0.0007262919523166982,32,32,2560,10240,51200,False,2048,1
0.065,0.067,0.06633333333333333,0.066,0.0006424160744396216,0.047,0.049,0.04760000000000001,0.048,0.0005830951894845307,0.6880000000000001,0.7020000000000001,0.6973500000000001,0.7010000000000001,0.00546145584986275,0.093,0.094,0.09375000000000001,0.094,0.0004330127018922197,0.232,0.23700000000000002,0.23525000000000001,0.23600000000000002,0.002165063509461099,0.922,0.9410000000000001,0.9345500000000001,0.9390000000000001,0.007908697743623794,0.14300000000000002,0.145,0.14400000000000004,0.14400000000000002,0.000547722557505159,1.073,1.095,1.0881000000000003,1.094,0.00938029850271305,0.111,0.113,0.11175000000000002,0.112,0.0005361902647381809,32,32,2560,10240,51200,False,2032,1
0.065,0.067,0.06595238095238096,0.066,0.00048562090605645613,0.046,0.048,0.04705000000000001,0.047,0.0006689544080129831,0.685,0.6990000000000001,0.6942000000000002,0.6980000000000001,0.005827520913733392,0.092,0.093,0.0928,0.093,0.0004000000000000003,0.231,0.23600000000000002,0.23450000000000001,0.23600000000000002,0.002291287847477922,0.92,0.9390000000000001,0.9328,0.9380000000000001,0.007953615530059277,0.14200000000000002,0.14400000000000002,0.14314999999999997,0.14300000000000002,0.0004769696007084732,1.072,1.095,1.0884,1.093,0.009140021881811896,0.11,0.112,0.11074999999999999,0.111,0.0006982120021884477,32,32,2560,10240,51200,False,2016,1
0.064,0.066,0.06519047619047619,0.065,0.0006632565846278158,0.046,0.048,0.04650000000000001,0.046,0.0005916079783099621,0.6930000000000001,0.7010000000000001,0.6955000000000001,0.6940000000000001,0.0030248966924508376,0.092,0.093,0.0924,0.092,0.0004898979485566361,0.234,0.23700000000000002,0.23465000000000003,0.234,0.0010136567466356653,0.93,0.9400000000000001,0.9334,0.9315,0.0037735924528226445,0.14100000000000001,0.14200000000000002,0.14150000000000001,0.14150000000000001,0.0005000000000000004,1.083,1.094,1.0855999999999997,1.083,0.004509988913511897,0.109,0.112,0.1103,0.11,0.0007810249675906662,32,32,2560,10240,51200,False,2000,1
0.063,0.066,0.06471428571428571,0.065,0.0008247860988423233,0.045,0.048,0.04580000000000001,0.046,0.0008124038404635967,0.672,0.6930000000000001,0.6810500000000002,0.678,0.007526453348025225,0.091,0.093,0.09169999999999999,0.092,0.0005567764362830027,0.227,0.234,0.23010000000000003,0.229,0.0026057628441590788,0.902,0.93,0.9142000000000001,0.91,0.009775479527879957,0.139,0.14100000000000001,0.14035000000000003,0.14,0.0005722761571129803,1.052,1.083,1.0655,1.062,0.011280514172678455,0.109,0.111,0.10955,0.109,0.0006689544080129831,32,32,2560,10240,51200,False,1984,1
0.062,0.065,0.06371428571428572,0.064,0.0007648751621051916,0.045,0.047,0.04580000000000001,0.046,0.0007483314773547889,0.684,0.6910000000000001,0.688,0.6890000000000001,0.002664582518894848,0.09,0.092,0.09050000000000001,0.09,0.0005916079783099622,0.231,0.234,0.23245,0.233,0.0009733961166965902,0.919,0.929,0.9250500000000003,0.927,0.003827205246651925,0.138,0.14100000000000001,0.13955000000000004,0.1395,0.0007399324293474377,1.072,1.083,1.0799499999999997,1.083,0.004543952024394594,0.107,0.11,0.10800000000000003,0.108,0.0006324555320336764,32,32,2560,10240,51200,False,1968,1
0.063,0.065,0.06376190476190476,0.064,0.0006834619092574922,0.045,0.046,0.04515000000000001,0.045,0.0003570714214271428,0.685,0.7000000000000001,0.6940999999999999,0.6990000000000001,0.006433506042586738,0.089,0.091,0.08985000000000001,0.09,0.00047696960070847325,0.28500000000000003,0.292,0.28890000000000005,0.291,0.002605762844159052,0.918,0.937,0.92925,0.936,0.008589965075598394,0.137,0.139,0.13799999999999998,0.138,0.0003162277660168382,1.073,1.094,1.0864500000000001,1.093,0.009876613792186111,0.106,0.108,0.10705,0.107,0.0005894913061275804,32,32,2560,10240,51200,False,1952,1
0.062,0.064,0.06328571428571428,0.063,0.0005471012044321938,0.044,0.045,0.044500000000000005,0.0445,0.0005000000000000004,0.6910000000000001,0.6990000000000001,0.6934000000000001,0.6920000000000001,0.003056141357987227,0.088,0.09,0.0892,0.089,0.0005099019513592789,0.28700000000000003,0.291,0.28875,0.28800000000000003,0.0013369741957120712,0.926,0.937,0.9289499999999998,0.927,0.004443815927780992,0.136,0.137,0.13675,0.137,0.00043301270189221973,1.083,1.094,1.0852999999999997,1.083,0.004360045871318373,0.105,0.108,0.10655,0.107,0.0006689544080129832,32,32,2560,10240,51200,False,1936,1
0.062,0.064,0.06299999999999999,0.063,0.00043643578047198515,0.044,0.046,0.04440000000000001,0.044,0.0005830951894845307,0.652,0.66,0.65595,0.6545000000000001,0.002974474743547172,0.08700000000000001,0.089,0.08745,0.08700000000000001,0.000589491306127574,0.22,0.223,0.22125000000000003,0.221,0.0007664854858377953,0.865,0.879,0.8700999999999999,0.869,0.004357751713900188,0.136,0.138,0.13690000000000002,0.137,0.0006244997998398404,0.8240000000000001,0.833,0.8273000000000001,0.8250000000000001,0.0035791060336346505,0.105,0.107,0.10585,0.106,0.0006538348415311015,32,32,2560,10240,51200,False,1920,1
0.062,0.064,0.0628095238095238,0.063,0.0004994327848429298,0.043000000000000003,0.045,0.04395,0.044,0.0004974937185533085,0.659,0.667,0.66285,0.661,0.003320767983464069,0.08600000000000001,0.089,0.0874,0.08700000000000001,0.0006633249580710746,0.223,0.226,0.22395,0.223,0.0010712142642814286,0.875,0.886,0.8797,0.8795,0.004394314508543971,0.134,0.137,0.13529999999999998,0.135,0.0006403124237432856,0.833,0.843,0.8375999999999999,0.838,0.004509988913511877,0.10400000000000001,0.106,0.10485000000000003,0.105,0.0007921489758877376,32,32,2560,10240,51200,False,1904,1
0.061,0.063,0.06233333333333332,0.062,0.0006424160744396216,0.043000000000000003,0.045,0.043500000000000004,0.043000000000000003,0.0005916079783099588,0.652,0.667,0.6591000000000001,0.659,0.0047212286536451546,0.085,0.08700000000000001,0.08585000000000001,0.08600000000000001,0.0004769696007084733,0.22,0.225,0.22259999999999996,0.223,0.0016248076809271934,0.867,0.886,0.87525,0.876,0.006847444778893809,0.133,0.135,0.13415,0.134,0.0004769696007084733,0.8260000000000001,0.845,0.8346,0.835,0.006568104749469171,0.10300000000000001,0.105,0.1042,0.10400000000000001,0.0005099019513592736,32,32,2560,10240,51200,False,1888,1
0.06,0.062,0.060952380952380945,0.061,0.0004856209060564562,0.042,0.044,0.04335000000000001,0.043000000000000003,0.0005722761571129772,0.65,0.659,0.65505,0.6565000000000001,0.0030244834269673253,0.085,0.08700000000000001,0.0854,0.085,0.0005830951894845307,0.22,0.222,0.22135000000000002,0.222,0.0009096702699330132,0.863,0.875,0.87005,0.872,0.004116734142496942,0.132,0.134,0.13335000000000002,0.133,0.0005722761571129803,0.8240000000000001,0.833,0.8293500000000001,0.8315000000000001,0.003664355332115036,0.10200000000000001,0.10400000000000001,0.10315,0.10300000000000001,0.0006538348415311016,32,32,2560,10240,51200,False,1872,1
0.059000000000000004,0.062,0.060999999999999985,0.061,0.0006172133998483671,0.041,0.045,0.0425,0.042,0.0008660254037844378,0.643,0.659,0.6514499999999999,0.651,0.005084043666216887,0.084,0.08600000000000001,0.0849,0.085,0.0004358898943540678,0.217,0.222,0.21959999999999996,0.2195,0.0018275666882497077,0.855,0.874,0.8641999999999997,0.8645,0.00727048829171742,0.131,0.133,0.1316,0.132,0.0005830951894845307,0.8150000000000001,0.8320000000000001,0.8235500000000002,0.8230000000000001,0.006216711349258551,0.101,0.10300000000000001,0.10225000000000002,0.10200000000000001,0.0005361902647381809,32,32,2560,10240,51200,False,1856,1
0.06,0.061,0.06057142857142856,0.061,0.0004948716593053939,0.041,0.043000000000000003,0.04175000000000001,0.042,0.0005361902647381809,0.651,0.66,0.6567000000000001,0.658,0.00300166620396073,0.083,0.085,0.08390000000000002,0.084,0.00043588989435406776,0.22,0.223,0.22140000000000004,0.222,0.0010198039027185578,0.865,0.876,0.8718,0.874,0.0040323690307311946,0.13,0.132,0.13090000000000007,0.131,0.0005385164807134509,0.8250000000000001,0.835,0.8310000000000001,0.834,0.004277849927241442,0.1,0.10200000000000001,0.10130000000000002,0.101,0.0005567764362830027,32,32,2560,10240,51200,False,1840,1
0.06,0.062,0.06042857142857142,0.06,0.0005832118435198048,0.04,0.042,0.04100000000000001,0.041,0.00044721359549995833,0.658,0.667,0.65995,0.659,0.0020118399538730726,0.083,0.084,0.08360000000000002,0.084,0.000489897948556636,0.222,0.224,0.22225,0.222,0.0006224949798994372,0.873,0.883,0.8750499999999999,0.874,0.00245916652547159,0.129,0.13,0.12925,0.129,0.00043301270189221973,0.834,0.843,0.83545,0.835,0.00257827461687075,0.1,0.10200000000000001,0.1005,0.1,0.0006708203932499376,32,32,2560,10240,51200,False,1824,1
0.058,0.06,0.05933333333333334,0.059000000000000004,0.0005634361698190084,0.04,0.042,0.04100000000000001,0.041,0.0006324555320336764,0.651,0.658,0.65405,0.652,0.0029236107812087462,0.082,0.083,0.08225000000000002,0.082,0.0004330127018922197,0.22,0.222,0.22090000000000004,0.22,0.0009949874371066208,0.865,0.874,0.86915,0.8674999999999999,0.003990927210561479,0.127,0.129,0.12815000000000004,0.128,0.0005722761571129803,0.8260000000000001,0.835,0.8301000000000001,0.8300000000000001,0.0038327535793473083,0.099,0.101,0.09980000000000001,0.1,0.0006000000000000006,32,32,2560,10240,51200,False,1808,1
0.058,0.06,0.058666666666666666,0.059000000000000004,0.0006424160744396202,0.039,0.041,0.04000000000000001,0.04,0.0003162277660168382,0.643,0.657,0.6492500000000001,0.65,0.004437059837324716,0.081,0.082,0.08160000000000002,0.082,0.000489897948556636,0.217,0.222,0.219,0.219,0.0014491376746189452,0.855,0.872,0.8619499999999999,0.862,0.005517925334761251,0.127,0.13,0.12764999999999999,0.1275,0.0007921489758877437,0.8160000000000001,0.8320000000000001,0.8227500000000001,0.8230000000000001,0.005356071321407142,0.098,0.1,0.09875000000000002,0.099,0.0007664854858377953,32,32,2560,10240,51200,False,1792,1
0.057,0.059000000000000004,0.0581904761904762,0.058,0.0005870870479018078,0.039,0.041,0.04010000000000001,0.04,0.0005385164807134509,0.65,0.658,0.6532,0.6515,0.0030757112998459424,0.08,0.082,0.08085,0.081,0.0004769696007084733,0.22,0.222,0.22085000000000005,0.22,0.0009630680142129121,0.864,0.873,0.8679,0.865,0.004170131892398612,0.125,0.127,0.12584999999999996,0.126,0.0006538348415311017,0.8240000000000001,0.833,0.8284,0.8250000000000001,0.003979949748426438,0.096,0.099,0.09790000000000001,0.098,0.0008888194417315596,32,32,2560,10240,51200,False,1776,1
