time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,profile_method
0.0,0.0,0.0,0.0,0.0,0.019,0.019,0.019,0.019,0.0,0.001,0.001,0.001,0.001,0.0,,,,,,8192,64,8,16,2,4096,2,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.001,0.001,0.001,0.001,0.0,,,,,,8192,64,8,16,2,4096,3,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.001,0.001,0.001,0.001,0.0,,,,,,8192,64,8,16,2,4096,4,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.0,0.001,0.002,0.0014,0.001,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,5,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.001,0.002,0.0012000000000000001,0.001,0.0004,,,,,,8192,64,8,16,2,4096,6,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,7,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.0,0.001,0.002,0.0018000000000000002,0.002,0.0004,,,,,,8192,64,8,16,2,4096,8,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.0,0.001,0.002,0.0018000000000000002,0.002,0.0004,,,,,,8192,64,8,16,2,4096,9,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.001,0.002,0.0018000000000000002,0.002,0.0004,,,,,,8192,64,8,16,2,4096,10,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.0,0.001,0.002,0.0018000000000000002,0.002,0.0004,,,,,,8192,64,8,16,2,4096,11,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.0,0.001,0.002,0.0018000000000000002,0.002,0.0004,,,,,,8192,64,8,16,2,4096,12,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,13,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,14,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.038,0.036800000000000006,0.037,0.000748331477354786,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,15,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.037,0.0368,0.037,0.0003999999999999976,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,16,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.037,0.038,0.0372,0.037,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,17,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.037,0.038,0.0372,0.037,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,18,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.037,0.039,0.0376,0.037,0.0008000000000000007,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,19,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.037,0.039,0.038,0.038,0.0006324555320336764,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,20,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.039,0.04,0.0392,0.039,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,21,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.023,0.023,0.023,0.023,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,22,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.023,0.024,0.0236,0.024,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,23,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,24,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,25,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,26,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.027000000000000003,0.027,3.469446951953614e-18,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,27,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.037,0.03660000000000001,0.037,0.0004898979485566326,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,28,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.037,0.038,0.0378,0.038,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,29,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.038,0.039,0.0382,0.038,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,30,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.039,0.04,0.0392,0.039,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,31,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.039,0.04,0.0398,0.04,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,32,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.041,0.041,0.041,0.041,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,33,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.041,0.042,0.041400000000000006,0.041,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,34,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.041,0.041,0.041,0.041,0.0,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,35,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.041,0.042,0.0412,0.041,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,36,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.044,0.0432,0.043000000000000003,0.0003999999999999976,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,37,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.042,0.043000000000000003,0.042800000000000005,0.043000000000000003,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,38,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.044,0.045,0.044199999999999996,0.044,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,39,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.045,0.046,0.045399999999999996,0.045,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,40,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.045,0.046,0.045399999999999996,0.045,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,41,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.046,0.047,0.046799999999999994,0.047,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,42,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.045,0.046,0.045799999999999993,0.046,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,43,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.046,0.047,0.0462,0.046,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,44,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.047,0.051000000000000004,0.048799999999999996,0.049,0.0013266499161421613,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,45,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.047,0.048,0.047599999999999996,0.048,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,46,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.048,0.049,0.048799999999999996,0.049,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,47,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.048,0.05,0.048799999999999996,0.049,0.0007483314773547889,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,48,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.049,0.052000000000000005,0.0504,0.05,0.001019803902718558,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,49,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.05,0.051000000000000004,0.0502,0.05,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,50,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.051000000000000004,0.053,0.052000000000000005,0.052000000000000005,0.0006324555320336743,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,51,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.053,0.0522,0.052000000000000005,0.0003999999999999976,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,52,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.053,0.054,0.0534,0.053,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,53,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.053,0.0526,0.053,0.0004898979485566326,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,54,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.065,0.066,0.0658,0.066,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,55,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.067,0.074,0.06920000000000001,0.068,0.0024819347291981683,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,56,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.068,0.077,0.0714,0.068,0.004176122603564217,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,57,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.068,0.077,0.07440000000000001,0.076,0.0032619012860600153,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,58,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.068,0.075,0.0698,0.069,0.002638181191654581,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,59,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.068,0.076,0.07020000000000001,0.069,0.0029257477676655555,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,60,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.076,0.077,0.0762,0.076,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,61,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.068,0.075,0.07200000000000001,0.074,0.003286335345030993,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,62,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.069,0.076,0.0744,0.076,0.0027276363393971682,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,63,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.069,0.077,0.0752,0.077,0.003124099870362659,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,64,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.076,0.077,0.07680000000000001,0.077,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,65,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0766,0.076,0.0008000000000000007,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,66,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.077,0.077,0.0006324555320336764,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,67,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0766,0.076,0.0008000000000000007,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,68,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.077,0.079,0.0782,0.078,0.0007483314773547889,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,69,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.077,0.078,0.0774,0.077,0.000489897948556636,0.002,0.003,0.0024000000000000002,0.002,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,70,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.079,0.079,0.0006324555320336764,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,71,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.07880000000000001,0.079,0.0007483314773547889,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,72,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.0786,0.078,0.0008000000000000007,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,73,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.078,0.079,0.0786,0.079,0.000489897948556636,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,74,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.079,0.081,0.07980000000000001,0.08,0.0007483314773547889,0.002,0.003,0.0024000000000000002,0.002,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,75,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.079,0.079,0.0006324555320336764,0.002,0.003,0.0026,0.003,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,76,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.079,0.08,0.0794,0.079,0.000489897948556636,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,77,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.079,0.08,0.0794,0.079,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,78,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.08,0.081,0.0804,0.08,0.000489897948556636,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,79,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.08,0.081,0.08080000000000001,0.081,0.00040000000000000034,0.002,0.003,0.0021999999999999997,0.002,0.0004,,,,,,8192,64,8,16,2,4096,80,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.082,0.083,0.08220000000000001,0.082,0.00040000000000000034,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,81,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.081,0.082,0.0816,0.082,0.000489897948556636,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,82,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.083,0.084,0.08320000000000001,0.083,0.00040000000000000034,0.002,0.003,0.0024000000000000002,0.002,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,83,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.081,0.083,0.08220000000000001,0.082,0.0007483314773547889,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,84,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.083,0.08600000000000001,0.084,0.084,0.0010954451150103333,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,85,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.083,0.085,0.08420000000000001,0.084,0.000748331477354789,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,86,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.084,0.085,0.08420000000000001,0.084,0.00040000000000000034,0.002,0.003,0.0021999999999999997,0.002,0.0004,,,,,,8192,64,8,16,2,4096,87,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.084,0.08600000000000001,0.08460000000000001,0.084,0.0008000000000000007,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,88,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.08600000000000001,0.088,0.0864,0.08600000000000001,0.0007999999999999952,0.002,0.003,0.0024000000000000002,0.002,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,89,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.085,0.08600000000000001,0.08580000000000002,0.08600000000000001,0.00040000000000000034,0.002,0.003,0.0024000000000000002,0.002,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,90,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.08600000000000001,0.08700000000000001,0.0864,0.08600000000000001,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,91,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.08700000000000001,0.088,0.0874,0.08700000000000001,0.0004898979485566293,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,92,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.08700000000000001,0.09,0.08820000000000001,0.088,0.0011661903789690555,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,93,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.08700000000000001,0.088,0.08759999999999998,0.088,0.0004898979485566292,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,94,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.088,0.089,0.08879999999999999,0.089,0.00040000000000000034,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,95,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.089,0.09,0.08959999999999999,0.09,0.000489897948556636,0.002,0.002,0.002,0.002,0.0,,,,,,8192,64,8,16,2,4096,96,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.089,0.09,0.0894,0.089,0.000489897948556636,0.002,0.003,0.0024000000000000002,0.002,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,97,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.088,0.09,0.08919999999999999,0.089,0.0007483314773547889,0.002,0.003,0.0024000000000000002,0.002,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,98,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.09,0.092,0.09059999999999999,0.09,0.0008000000000000007,0.002,0.003,0.0026000000000000003,0.003,0.0004898979485566356,,,,,,8192,64,8,16,2,4096,99,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.09,0.091,0.0904,0.09,0.000489897948556636,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,100,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.092,0.092,0.092,0.092,0.0,0.002,0.003,0.0022,0.002,0.0004,,,,,,8192,64,8,16,2,4096,101,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.091,0.092,0.09119999999999999,0.091,0.00040000000000000034,0.002,0.003,0.0027999999999999995,0.003,0.0004,,,,,,8192,64,8,16,2,4096,102,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.093,0.094,0.0934,0.093,0.000489897948556636,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,103,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,0.093,0.094,0.09319999999999999,0.093,0.00040000000000000034,0.003,0.003,0.003,0.003,0.0,,,,,,8192,64,8,16,2,4096,104,0,608,False,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
